Time (s),MLR (g/m2/s),T Back (K),T Top (K)
3.42E+03,1.40E-03,639.46791,649.32082
3.42E+03,1.40E-03,639.55735,649.35273
3.42E+03,1.40E-03,639.64712,649.38477
3.42E+03,1.39E-03,639.73714,649.41693
3.42E+03,1.39E-03,639.82746,649.44922
3.43E+03,1.39E-03,639.91806,649.48164
3.43E+03,1.38E-03,640.00895,649.51419
3.43E+03,1.38E-03,640.10013,649.54686
3.43E+03,1.38E-03,640.19164,649.57967
3.43E+03,1.37E-03,640.28349,649.6126
3.43E+03,1.37E-03,640.37569,649.64567
3.43E+03,1.36E-03,640.46824,649.67886
3.43E+03,1.36E-03,640.56122,649.71219
3.43E+03,1.36E-03,640.65453,649.74566
3.43E+03,1.35E-03,640.74813,649.77925
3.44E+03,1.35E-03,640.84202,649.81298
3.44E+03,1.35E-03,640.93623,649.84685
3.44E+03,1.34E-03,641.03074,649.88085
3.44E+03,1.34E-03,641.12557,649.91499
3.44E+03,1.33E-03,641.22075,649.94926
3.44E+03,1.33E-03,641.3163,649.98368
3.44E+03,1.33E-03,641.41222,650.01823
3.44E+03,1.32E-03,641.50855,650.05292
3.44E+03,1.32E-03,641.60531,650.08775
3.44E+03,1.32E-03,641.70238,650.12273
3.45E+03,1.31E-03,641.79976,650.15784
3.45E+03,1.31E-03,641.89747,650.1931
3.45E+03,1.30E-03,641.9955,650.2285
3.45E+03,1.30E-03,642.09386,650.26404
3.45E+03,1.30E-03,642.19258,650.29973
3.45E+03,1.29E-03,642.29169,650.33556
3.45E+03,1.29E-03,642.39119,650.37154
3.45E+03,1.28E-03,642.4911,650.40767
3.45E+03,1.28E-03,642.59148,650.44395
3.45E+03,1.27E-03,642.6922,650.48037
3.46E+03,1.27E-03,642.79324,650.51694
3.46E+03,1.27E-03,642.89463,650.55367
3.46E+03,1.26E-03,642.99636,650.59054
3.46E+03,1.26E-03,643.09842,650.62757
3.46E+03,1.25E-03,643.20087,650.66474
3.46E+03,1.25E-03,643.30372,650.70208
3.46E+03,1.24E-03,643.40698,650.73956
3.46E+03,1.24E-03,643.5107,650.7772
3.46E+03,1.24E-03,643.61489,650.81499
3.46E+03,1.23E-03,643.71941,650.85295
3.47E+03,1.23E-03,643.82428,650.89105
3.47E+03,1.22E-03,643.92951,650.92932
3.47E+03,1.22E-03,644.03509,650.96774
3.47E+03,1.21E-03,644.14103,651.00633
3.47E+03,1.21E-03,644.24739,651.04507
3.47E+03,1.20E-03,644.35417,651.08397
3.47E+03,1.20E-03,644.46139,651.12303
3.47E+03,1.19E-03,644.56913,651.16225
3.47E+03,1.19E-03,644.67726,651.20164
3.47E+03,1.19E-03,644.78574,651.24119
3.48E+03,1.18E-03,644.89459,651.2809
3.48E+03,1.18E-03,645.00381,651.32078
3.48E+03,1.17E-03,645.11338,651.36082
3.48E+03,1.17E-03,645.22338,651.40103
3.48E+03,1.16E-03,645.33382,651.4414
3.48E+03,1.16E-03,645.44469,651.48195
3.48E+03,1.15E-03,645.5561,651.52266
3.48E+03,1.15E-03,645.66793,651.56354
3.48E+03,1.14E-03,645.78011,651.60458
3.48E+03,1.14E-03,645.89267,651.6458
3.49E+03,1.13E-03,646.0056,651.68719
3.49E+03,1.13E-03,646.11889,651.72875
3.49E+03,1.12E-03,646.23262,651.77048
3.49E+03,1.12E-03,646.34679,651.81239
3.49E+03,1.11E-03,646.46142,651.85446
3.49E+03,1.11E-03,646.5766,651.89671
3.49E+03,1.10E-03,646.69218,651.93914
3.49E+03,1.10E-03,646.80813,651.98174
3.49E+03,1.09E-03,646.92445,652.02451
3.49E+03,1.08E-03,647.04114,652.06746
3.50E+03,1.08E-03,647.15822,652.11059
3.50E+03,1.07E-03,647.27575,652.15388
3.50E+03,1.07E-03,647.39372,652.19736
3.50E+03,1.06E-03,647.51219,652.24101
3.50E+03,1.06E-03,647.63118,652.28484
3.50E+03,1.05E-03,647.75052,652.32885
3.50E+03,1.05E-03,647.87024,652.37304
3.50E+03,1.04E-03,647.99033,652.41741
3.50E+03,1.04E-03,648.11076,652.46195
3.50E+03,1.03E-03,648.23163,652.50668
3.51E+03,1.03E-03,648.35294,652.55159
3.51E+03,1.02E-03,648.47472,652.59667
3.51E+03,1.01E-03,648.59705,652.64194
3.51E+03,1.01E-03,648.71976,652.68739
3.51E+03,1.00E-03,648.84282,652.73302
3.51E+03,9.97E-04,648.96625,652.77883
3.51E+03,9.92E-04,649.09002,652.82482
3.51E+03,9.86E-04,649.21419,652.871
3.51E+03,9.80E-04,649.3388,652.91736
3.51E+03,9.74E-04,649.46385,652.96389
3.52E+03,9.69E-04,649.58945,653.01062
3.52E+03,9.63E-04,649.71542,653.05752
3.52E+03,9.57E-04,649.84173,653.1046
3.52E+03,9.51E-04,649.96839,653.15186
3.52E+03,9.46E-04,650.09535,653.1993
3.52E+03,9.40E-04,650.2227,653.24693
3.52E+03,9.34E-04,650.35046,653.29473
3.52E+03,9.28E-04,650.47867,653.34272
3.52E+03,9.22E-04,650.60739,653.39089
3.52E+03,9.16E-04,650.73645,653.43924
3.53E+03,9.10E-04,650.86583,653.48777
3.53E+03,9.05E-04,650.99552,653.53647
3.53E+03,8.99E-04,651.12549,653.58536
3.53E+03,8.93E-04,651.25584,653.63443
3.53E+03,8.87E-04,651.38657,653.68368
3.53E+03,8.81E-04,651.51774,653.73311
3.53E+03,8.75E-04,651.64936,653.78271
3.53E+03,8.69E-04,651.78126,653.8325
3.53E+03,8.63E-04,651.91344,653.88246
3.53E+03,8.57E-04,652.04586,653.9326
3.54E+03,8.51E-04,652.17856,653.98292
3.54E+03,8.45E-04,652.3116,654.03341
3.54E+03,8.39E-04,652.44498,654.08406
3.54E+03,8.33E-04,652.57882,654.13488
3.54E+03,8.27E-04,652.71297,654.18587
3.54E+03,8.21E-04,652.84735,654.23703
3.54E+03,8.15E-04,652.98196,654.28835
3.54E+03,8.09E-04,653.11674,654.33985
3.54E+03,8.03E-04,653.2518,654.39151
3.54E+03,7.97E-04,653.38715,654.44334
3.55E+03,7.91E-04,653.52284,654.49533
3.55E+03,7.85E-04,653.65889,654.54749
3.55E+03,7.79E-04,653.79512,654.59982
3.55E+03,7.73E-04,653.93152,654.65231
3.55E+03,7.67E-04,654.06803,654.70495
3.55E+03,7.61E-04,654.2047,654.75776
3.55E+03,7.55E-04,654.34159,654.81072
3.55E+03,7.49E-04,654.47872,654.86383
3.55E+03,7.44E-04,654.61619,654.91709
3.55E+03,7.38E-04,654.75382,654.97049
3.56E+03,7.32E-04,654.89156,655.02401
3.56E+03,7.26E-04,655.02937,655.07767
3.56E+03,7.20E-04,655.16722,655.13149
3.56E+03,7.14E-04,655.3052,655.18544
3.56E+03,7.08E-04,655.4433,655.23954
3.56E+03,7.03E-04,655.58165,655.29377
3.56E+03,6.97E-04,655.72014,655.34815
3.56E+03,6.91E-04,655.85867,655.40266
3.56E+03,6.85E-04,655.99721,655.4573
3.56E+03,6.80E-04,656.13568,655.51206
3.57E+03,6.74E-04,656.27418,655.56694
3.57E+03,6.69E-04,656.4127,655.62194
3.57E+03,6.63E-04,656.55131,655.67704
3.57E+03,6.57E-04,656.69003,655.73224
3.57E+03,6.52E-04,656.82871,655.78755
3.57E+03,6.46E-04,656.96733,655.84296
3.57E+03,6.41E-04,657.1058,655.89847
3.57E+03,6.36E-04,657.24417,655.95408
3.57E+03,6.30E-04,657.38247,656.00978
3.57E+03,6.25E-04,657.52072,656.06558
3.58E+03,6.20E-04,657.65898,656.12147
3.58E+03,6.14E-04,657.79711,656.17744
3.58E+03,6.09E-04,657.93509,656.23349
3.58E+03,6.04E-04,658.07285,656.28961
3.58E+03,5.99E-04,658.21037,656.3458
3.58E+03,5.94E-04,658.34771,656.40206
3.58E+03,5.89E-04,658.48486,656.45838
3.58E+03,5.84E-04,658.6219,656.51476
3.58E+03,5.79E-04,658.75873,656.57118
3.58E+03,5.74E-04,658.8953,656.62766
3.59E+03,5.69E-04,659.03157,656.68417
3.59E+03,5.65E-04,659.16749,656.74072
3.59E+03,5.60E-04,659.3031,656.7973
3.59E+03,5.55E-04,659.4384,656.8539
3.59E+03,5.51E-04,659.57344,656.91053
3.59E+03,5.46E-04,659.70818,656.96718
3.59E+03,5.42E-04,659.84256,657.02383
3.59E+03,5.37E-04,659.97655,657.0805
3.59E+03,5.33E-04,660.11007,657.13717
3.59E+03,5.29E-04,660.24316,657.19384
3.60E+03,5.25E-04,660.37581,657.2505
3.60E+03,5.20E-04,660.50804,657.30714
3.60E+03,5.16E-04,660.6399,657.36376
3.60E+03,5.12E-04,660.77129,657.42036
3.60E+03,5.08E-04,660.90218,657.47692
3.60E+03,5.05E-04,661.03255,657.53345
3.60E+03,5.01E-04,661.16233,657.58993
3.60E+03,4.97E-04,661.29158,657.64636
3.60E+03,4.93E-04,661.42028,657.70273
3.60E+03,4.90E-04,661.54845,657.75905
3.61E+03,4.86E-04,661.6761,657.81529
3.61E+03,4.83E-04,661.80315,657.87146
3.61E+03,4.79E-04,661.92959,657.92755
3.61E+03,4.76E-04,662.05538,657.98355
3.61E+03,4.72E-04,662.18048,658.03947
3.61E+03,4.69E-04,662.30494,658.09529
3.61E+03,4.66E-04,662.42874,658.151
3.61E+03,4.63E-04,662.5519,658.20661
3.61E+03,4.60E-04,662.67442,658.2621
3.61E+03,4.57E-04,662.79625,658.31747
3.62E+03,4.54E-04,662.91736,658.37271
3.62E+03,4.51E-04,663.03773,658.42781
3.62E+03,4.48E-04,663.15732,658.48278
3.62E+03,4.46E-04,663.27617,658.53759
3.62E+03,4.43E-04,663.39427,658.59226
3.62E+03,4.41E-04,663.51162,658.64676
3.62E+03,4.38E-04,663.62825,658.7011
3.62E+03,4.36E-04,663.74411,658.75527
3.62E+03,4.33E-04,663.85919,658.80927
3.62E+03,4.31E-04,663.97346,658.86308
3.63E+03,4.28E-04,664.08688,658.9167
3.63E+03,4.26E-04,664.19947,658.97012
3.63E+03,4.24E-04,664.31125,659.02335
3.63E+03,4.22E-04,664.4222,659.07638
3.63E+03,4.20E-04,664.53234,659.12919
3.63E+03,4.18E-04,664.64168,659.18179
3.63E+03,4.16E-04,664.75018,659.23417
3.63E+03,4.14E-04,664.85783,659.28632
3.63E+03,4.12E-04,664.96463,659.33824
3.63E+03,4.10E-04,665.07052,659.38992
3.64E+03,4.09E-04,665.17553,659.44135
3.64E+03,4.07E-04,665.27968,659.49254
3.64E+03,4.05E-04,665.38295,659.54348
3.64E+03,4.04E-04,665.48536,659.59416
3.64E+03,4.02E-04,665.58693,659.64458
3.64E+03,4.01E-04,665.68763,659.69474
3.64E+03,3.99E-04,665.78746,659.74462
3.64E+03,3.98E-04,665.8864,659.79423
3.64E+03,3.96E-04,665.98445,659.84356
3.64E+03,3.95E-04,666.08158,659.8926
3.65E+03,3.94E-04,666.17782,659.94136
3.65E+03,3.92E-04,666.27317,659.98982
3.65E+03,3.91E-04,666.36763,660.03799
3.65E+03,3.90E-04,666.46121,660.08587
3.65E+03,3.89E-04,666.55394,660.13344
3.65E+03,3.88E-04,666.6458,660.18071
3.65E+03,3.86E-04,666.73677,660.22767
3.65E+03,3.85E-04,666.82686,660.27431
3.65E+03,3.84E-04,666.91607,660.32065
3.65E+03,3.83E-04,667.00439,660.36666
3.66E+03,3.82E-04,667.0918,660.41235
3.66E+03,3.81E-04,667.17832,660.45772
3.66E+03,3.80E-04,667.26398,660.50277
3.66E+03,3.79E-04,667.34876,660.54748
3.66E+03,3.79E-04,667.43267,660.59187
3.66E+03,3.78E-04,667.51573,660.63592
3.66E+03,3.77E-04,667.59796,660.67964
3.66E+03,3.76E-04,667.67933,660.72302
3.66E+03,3.75E-04,667.75984,660.76606
3.66E+03,3.74E-04,667.83949,660.80876
3.67E+03,3.74E-04,667.9183,660.85112
3.67E+03,3.73E-04,667.99625,660.89314
3.67E+03,3.72E-04,668.07334,660.93481
3.67E+03,3.71E-04,668.14959,660.97614
3.67E+03,3.71E-04,668.225,661.01712
3.67E+03,3.70E-04,668.29957,661.05776
3.67E+03,3.69E-04,668.37332,661.09804
3.67E+03,3.69E-04,668.44625,661.13798
3.67E+03,3.68E-04,668.51838,661.17756
3.67E+03,3.67E-04,668.58972,661.2168
3.68E+03,3.67E-04,668.66026,661.25568
3.68E+03,3.66E-04,668.72999,661.29422
3.68E+03,3.66E-04,668.79891,661.3324
3.68E+03,3.65E-04,668.86705,661.37023
3.68E+03,3.64E-04,668.93439,661.40771
3.68E+03,3.64E-04,669.00094,661.44483
3.68E+03,3.63E-04,669.06669,661.4816
3.68E+03,3.63E-04,669.13165,661.51802
3.68E+03,3.62E-04,669.19585,661.55409
3.68E+03,3.62E-04,669.25928,661.58981
3.69E+03,3.61E-04,669.32195,661.62518
3.69E+03,3.61E-04,669.38387,661.66019
3.69E+03,3.60E-04,669.44503,661.69486
3.69E+03,3.60E-04,669.50546,661.72918
3.69E+03,3.59E-04,669.56517,661.76315
3.69E+03,3.59E-04,669.62415,661.79677
3.69E+03,3.58E-04,669.68239,661.83004
3.69E+03,3.58E-04,669.73991,661.86297
3.69E+03,3.57E-04,669.7967,661.89555
3.69E+03,3.57E-04,669.85278,661.92779
3.70E+03,3.56E-04,669.90814,661.95968
3.70E+03,3.56E-04,669.9628,661.99123
3.70E+03,3.55E-04,670.01674,662.02244
3.70E+03,3.55E-04,670.06998,662.05331
3.70E+03,3.54E-04,670.12253,662.08384
3.70E+03,3.54E-04,670.17438,662.11404
3.70E+03,3.53E-04,670.22555,662.14389
3.70E+03,3.53E-04,670.27605,662.17342
3.70E+03,3.52E-04,670.32587,662.2026
3.70E+03,3.52E-04,670.37502,662.23146
3.71E+03,3.52E-04,670.42351,662.25999
3.71E+03,3.51E-04,670.47134,662.28819
3.71E+03,3.51E-04,670.51853,662.31606
3.71E+03,3.50E-04,670.56509,662.3436
3.71E+03,3.50E-04,670.61101,662.37082
3.71E+03,3.49E-04,670.65628,662.39771
3.71E+03,3.49E-04,670.70092,662.42428
3.71E+03,3.48E-04,670.74493,662.45054
3.71E+03,3.48E-04,670.78831,662.47647
3.71E+03,3.48E-04,670.83107,662.50209
3.72E+03,3.47E-04,670.8732,662.52739
3.72E+03,3.47E-04,670.91473,662.55238
3.72E+03,3.46E-04,670.95565,662.57705
3.72E+03,3.46E-04,670.99595,662.60142
3.72E+03,3.45E-04,671.03565,662.62548
3.72E+03,3.45E-04,671.07476,662.64923
3.72E+03,3.45E-04,671.11327,662.67268
3.72E+03,3.44E-04,671.15119,662.69583
3.72E+03,3.44E-04,671.18853,662.71867
3.72E+03,3.43E-04,671.22529,662.74121
3.73E+03,3.43E-04,671.26148,662.76346
3.73E+03,3.42E-04,671.2971,662.78541
3.73E+03,3.42E-04,671.33216,662.80707
3.73E+03,3.42E-04,671.36665,662.82843
3.73E+03,3.41E-04,671.40059,662.8495
3.73E+03,3.41E-04,671.43397,662.87029
3.73E+03,3.40E-04,671.4668,662.89079
3.73E+03,3.40E-04,671.4991,662.911
3.73E+03,3.39E-04,671.53088,662.93093
3.73E+03,3.39E-04,671.56212,662.95057
3.74E+03,3.39E-04,671.59283,662.96994
3.74E+03,3.38E-04,671.623,662.98903
3.74E+03,3.38E-04,671.65266,663.00784
3.74E+03,3.37E-04,671.68179,663.02638
3.74E+03,3.37E-04,671.71041,663.04465
3.74E+03,3.37E-04,671.73851,663.06264
3.74E+03,3.36E-04,671.7661,663.08037
3.74E+03,3.36E-04,671.79319,663.09783
3.74E+03,3.35E-04,671.81978,663.11502
3.74E+03,3.35E-04,671.84586,663.13195
3.75E+03,3.34E-04,671.87146,663.14862
3.75E+03,3.34E-04,671.89656,663.16503
3.75E+03,3.34E-04,671.92118,663.18118
3.75E+03,3.33E-04,671.94531,663.19708
3.75E+03,3.33E-04,671.96896,663.21272
3.75E+03,3.32E-04,671.99214,663.22811
3.75E+03,3.32E-04,672.01484,663.24324
3.75E+03,3.31E-04,672.03707,663.25813
3.75E+03,3.31E-04,672.05884,663.27277
3.75E+03,3.31E-04,672.08014,663.28716
3.76E+03,3.30E-04,672.10099,663.30131
3.76E+03,3.30E-04,672.12139,663.31522
3.76E+03,3.29E-04,672.14134,663.32888
3.76E+03,3.29E-04,672.16083,663.34231
3.76E+03,3.29E-04,672.17989,663.3555
3.76E+03,3.28E-04,672.1985,663.36845
3.76E+03,3.28E-04,672.21668,663.38117
3.76E+03,3.27E-04,672.23443,663.39366
3.76E+03,3.27E-04,672.25174,663.40592
3.76E+03,3.26E-04,672.26863,663.41795
3.77E+03,3.26E-04,672.2851,663.42975
3.77E+03,3.26E-04,672.30114,663.44132
3.77E+03,3.25E-04,672.31677,663.45267
3.77E+03,3.25E-04,672.33199,663.4638
3.77E+03,3.24E-04,672.34679,663.47471
3.77E+03,3.24E-04,672.3612,663.4854
3.77E+03,3.24E-04,672.37519,663.49587
3.77E+03,3.23E-04,672.38879,663.50612
3.77E+03,3.23E-04,672.40199,663.51616
3.77E+03,3.22E-04,672.4148,663.52599
3.78E+03,3.22E-04,672.42722,663.5356
3.78E+03,3.21E-04,672.43925,663.54501
3.78E+03,3.21E-04,672.45089,663.55421
3.78E+03,3.21E-04,672.46216,663.5632
3.78E+03,3.20E-04,672.47304,663.57198
3.78E+03,3.20E-04,672.48355,663.58057
3.78E+03,3.19E-04,672.4937,663.58895
3.78E+03,3.19E-04,672.50349,663.59713
3.78E+03,3.19E-04,672.51291,663.60511
3.78E+03,3.18E-04,672.52197,663.61289
3.79E+03,3.18E-04,672.53067,663.62048
3.79E+03,3.17E-04,672.53902,663.62787
3.79E+03,3.17E-04,672.547,663.63508
3.79E+03,3.16E-04,672.55464,663.64209
3.79E+03,3.16E-04,672.56192,663.6489
3.79E+03,3.16E-04,672.56887,663.65554
3.79E+03,3.15E-04,672.57547,663.66198
3.79E+03,3.15E-04,672.58173,663.66824
3.79E+03,3.14E-04,672.58766,663.67431
3.79E+03,3.14E-04,672.59325,663.6802
3.80E+03,3.14E-04,672.5985,663.68591
3.80E+03,3.13E-04,672.60343,663.69145
3.80E+03,3.13E-04,672.60804,663.6968
3.80E+03,3.12E-04,672.61232,663.70197
3.80E+03,3.12E-04,672.61628,663.70697
3.80E+03,3.12E-04,672.61993,663.7118
3.80E+03,3.11E-04,672.62326,663.71645
3.80E+03,3.11E-04,672.62628,663.72093
3.80E+03,3.10E-04,672.62899,663.72525
3.80E+03,3.10E-04,672.6314,663.72939
3.81E+03,3.10E-04,672.63349,663.73336
3.81E+03,3.09E-04,672.63529,663.73717
3.81E+03,3.09E-04,672.63679,663.74082
3.81E+03,3.08E-04,672.63799,663.7443
3.81E+03,3.08E-04,672.6389,663.74762
3.81E+03,3.08E-04,672.63952,663.75078
3.81E+03,3.07E-04,672.63984,663.75378
3.81E+03,3.07E-04,672.63988,663.75662
3.81E+03,3.06E-04,672.63964,663.7593
3.81E+03,3.06E-04,672.63912,663.76183
3.82E+03,3.06E-04,672.63832,663.7642
3.82E+03,3.05E-04,672.63724,663.76642
3.82E+03,3.05E-04,672.63589,663.76849
3.82E+03,3.04E-04,672.63427,663.77041
3.82E+03,3.04E-04,672.63238,663.77218
3.82E+03,3.04E-04,672.63022,663.7738
3.82E+03,3.03E-04,672.6278,663.77528
3.82E+03,3.03E-04,672.62512,663.7766
3.82E+03,3.02E-04,672.62217,663.77779
3.82E+03,3.02E-04,672.61898,663.77883
3.83E+03,3.02E-04,672.61552,663.77973
3.83E+03,3.01E-04,672.61182,663.78048
3.83E+03,3.01E-04,672.60786,663.7811
3.83E+03,3.00E-04,672.60365,663.78158
3.83E+03,3.00E-04,672.5992,663.78192
3.83E+03,3.00E-04,672.59451,663.78212
3.83E+03,2.99E-04,672.58957,663.78219
3.83E+03,2.99E-04,672.5844,663.78213
3.83E+03,2.98E-04,672.57899,663.78193
3.83E+03,2.98E-04,672.57335,663.7816
3.84E+03,2.98E-04,672.56747,663.78114
3.84E+03,2.97E-04,672.56137,663.78055
3.84E+03,2.97E-04,672.55503,663.77984
3.84E+03,2.96E-04,672.54847,663.77899
3.84E+03,2.96E-04,672.54168,663.77802
3.84E+03,2.96E-04,672.53468,663.77692
3.84E+03,2.95E-04,672.52745,663.7757
3.84E+03,2.95E-04,672.52,663.77436
3.84E+03,2.94E-04,672.51234,663.77289
3.84E+03,2.94E-04,672.50447,663.77131
3.85E+03,2.94E-04,672.49637,663.7696
3.85E+03,2.93E-04,672.48807,663.76778
3.85E+03,2.93E-04,672.47956,663.76583
3.85E+03,2.93E-04,672.47084,663.76378
3.85E+03,2.92E-04,672.46193,663.7616
3.85E+03,2.92E-04,672.45281,663.75931
3.85E+03,2.91E-04,672.4435,663.75691
3.85E+03,2.91E-04,672.434,663.75439
3.85E+03,2.91E-04,672.4243,663.75177
3.85E+03,2.90E-04,672.4144,663.74903
3.86E+03,2.90E-04,672.40432,663.74618
3.86E+03,2.89E-04,672.39405,663.74323
3.86E+03,2.89E-04,672.38359,663.74016
3.86E+03,2.89E-04,672.37295,663.73699
3.86E+03,2.88E-04,672.36212,663.73372
3.86E+03,2.88E-04,672.35111,663.73034
3.86E+03,2.88E-04,672.33992,663.72685
3.86E+03,2.87E-04,672.32856,663.72327
3.86E+03,2.87E-04,672.31701,663.71958
3.86E+03,2.86E-04,672.3053,663.71579
3.87E+03,2.86E-04,672.29341,663.7119
3.87E+03,2.86E-04,672.28135,663.70791
3.87E+03,2.85E-04,672.26912,663.70382
3.87E+03,2.85E-04,672.25672,663.69964
3.87E+03,2.85E-04,672.24416,663.69536
3.87E+03,2.84E-04,672.23143,663.69099
3.87E+03,2.84E-04,672.21855,663.68652
3.87E+03,2.83E-04,672.2055,663.68195
3.87E+03,2.83E-04,672.19229,663.6773
3.87E+03,2.83E-04,672.17893,663.67255
3.88E+03,2.82E-04,672.16541,663.66771
3.88E+03,2.82E-04,672.15173,663.66279
3.88E+03,2.82E-04,672.13791,663.65777
3.88E+03,2.81E-04,672.12393,663.65267
3.88E+03,2.81E-04,672.10981,663.64747
3.88E+03,2.80E-04,672.09554,663.6422
3.88E+03,2.80E-04,672.08112,663.63683
3.88E+03,2.80E-04,672.06655,663.63138
3.88E+03,2.79E-04,672.05185,663.62585
3.88E+03,2.79E-04,672.037,663.62023
3.89E+03,2.79E-04,672.02201,663.61453
3.89E+03,2.78E-04,672.00689,663.60875
3.89E+03,2.78E-04,671.99162,663.60289
3.89E+03,2.77E-04,671.97623,663.59695
3.89E+03,2.77E-04,671.96069,663.59093
3.89E+03,2.77E-04,671.94503,663.58483
3.89E+03,2.76E-04,671.92924,663.57866
3.89E+03,2.76E-04,671.91331,663.57241
3.89E+03,2.76E-04,671.89727,663.56608
3.89E+03,2.75E-04,671.88109,663.55967
3.90E+03,2.75E-04,671.86479,663.5532
3.90E+03,2.75E-04,671.84837,663.54664
3.90E+03,2.74E-04,671.83182,663.54002
3.90E+03,2.74E-04,671.81516,663.53332
3.90E+03,2.74E-04,671.79837,663.52655
3.90E+03,2.73E-04,671.78147,663.51972
3.90E+03,2.73E-04,671.76445,663.51281
3.90E+03,2.72E-04,671.74732,663.50583
3.90E+03,2.72E-04,671.73007,663.49878
3.90E+03,2.72E-04,671.71271,663.49167
3.91E+03,2.71E-04,671.69524,663.48449
3.91E+03,2.71E-04,671.67766,663.47724
3.91E+03,2.71E-04,671.65997,663.46992
3.91E+03,2.70E-04,671.64218,663.46255
3.91E+03,2.70E-04,671.62428,663.4551
3.91E+03,2.70E-04,671.60627,663.4476
3.91E+03,2.69E-04,671.58816,663.44003
3.91E+03,2.69E-04,671.56995,663.4324
3.91E+03,2.69E-04,671.55163,663.4247
3.91E+03,2.68E-04,671.53321,663.41695
3.92E+03,2.68E-04,671.5147,663.40914
3.92E+03,2.68E-04,671.49608,663.40126
3.92E+03,2.67E-04,671.47735,663.39333
3.92E+03,2.67E-04,671.45854,663.38534
3.92E+03,2.66E-04,671.43964,663.37729
3.92E+03,2.66E-04,671.42065,663.36919
3.92E+03,2.66E-04,671.40157,663.36102
3.92E+03,2.65E-04,671.3824,663.35281
3.92E+03,2.65E-04,671.36315,663.34453
3.92E+03,2.65E-04,671.34381,663.33621
3.93E+03,2.64E-04,671.32438,663.32783
3.93E+03,2.64E-04,671.30488,663.31939
3.93E+03,2.64E-04,671.28528,663.31091
3.93E+03,2.63E-04,671.26561,663.30237
3.93E+03,2.63E-04,671.24586,663.29378
3.93E+03,2.63E-04,671.22602,663.28514
3.93E+03,2.62E-04,671.20611,663.27645
3.93E+03,2.62E-04,671.18612,663.26771
3.93E+03,2.62E-04,671.16605,663.25892
3.93E+03,2.61E-04,671.14591,663.25008
3.94E+03,2.61E-04,671.12569,663.24119
3.94E+03,2.61E-04,671.1054,663.23226
3.94E+03,2.60E-04,671.08504,663.22328
3.94E+03,2.60E-04,671.0646,663.21426
3.94E+03,2.60E-04,671.0441,663.20518
3.94E+03,2.59E-04,671.02352,663.19607
3.94E+03,2.59E-04,671.00287,663.18691
3.94E+03,2.59E-04,670.98216,663.1777
3.94E+03,2.58E-04,670.96138,663.16846
3.94E+03,2.58E-04,670.94053,663.15917
3.95E+03,2.58E-04,670.91962,663.14984
3.95E+03,2.57E-04,670.89865,663.14046
3.95E+03,2.57E-04,670.87761,663.13105
3.95E+03,2.57E-04,670.85651,663.12159
3.95E+03,2.56E-04,670.83536,663.1121
3.95E+03,2.56E-04,670.81414,663.10256
3.95E+03,2.56E-04,670.79287,663.09299
3.95E+03,2.55E-04,670.77153,663.08338
3.95E+03,2.55E-04,670.75014,663.07373
3.95E+03,2.55E-04,670.7287,663.06404
3.96E+03,2.54E-04,670.70719,663.05432
3.96E+03,2.54E-04,670.68564,663.04456
3.96E+03,2.54E-04,670.66403,663.03476
3.96E+03,2.53E-04,670.64237,663.02493
3.96E+03,2.53E-04,670.62065,663.01506
3.96E+03,2.53E-04,670.59889,663.00516
3.96E+03,2.52E-04,670.57707,662.99522
3.96E+03,2.52E-04,670.5552,662.98525
3.96E+03,2.52E-04,670.53328,662.97525
3.96E+03,2.51E-04,670.51131,662.96521
3.97E+03,2.51E-04,670.48929,662.95515
3.97E+03,2.51E-04,670.46721,662.94505
3.97E+03,2.51E-04,670.4451,662.93492
3.97E+03,2.50E-04,670.42295,662.92476
3.97E+03,2.50E-04,670.40076,662.91457
3.97E+03,2.50E-04,670.37853,662.90434
3.97E+03,2.49E-04,670.35626,662.89409
3.97E+03,2.49E-04,670.33394,662.88381
3.97E+03,2.49E-04,670.31159,662.8735
3.97E+03,2.48E-04,670.2892,662.86317
3.98E+03,2.48E-04,670.26678,662.8528
3.98E+03,2.48E-04,670.24431,662.84241
3.98E+03,2.47E-04,670.22182,662.83199
3.98E+03,2.47E-04,670.19928,662.82154
3.98E+03,2.47E-04,670.17671,662.81107
3.98E+03,2.46E-04,670.15411,662.80057
3.98E+03,2.46E-04,670.13147,662.79005
3.98E+03,2.46E-04,670.1088,662.7795
3.98E+03,2.45E-04,670.0861,662.76893
3.98E+03,2.45E-04,670.06336,662.75833
3.99E+03,2.45E-04,670.04059,662.74771
3.99E+03,2.45E-04,670.0178,662.73707
3.99E+03,2.44E-04,669.99497,662.7264
3.99E+03,2.44E-04,669.97211,662.71572
3.99E+03,2.44E-04,669.94922,662.70501
3.99E+03,2.43E-04,669.92631,662.69427
3.99E+03,2.43E-04,669.90337,662.68352
3.99E+03,2.43E-04,669.88041,662.67275
3.99E+03,2.42E-04,669.85742,662.66195
3.99E+03,2.42E-04,669.83441,662.65114
4.00E+03,2.42E-04,669.81138,662.6403
4.00E+03,2.42E-04,669.78831,662.62945
4.00E+03,2.41E-04,669.76523,662.61858
4.00E+03,2.41E-04,669.74213,662.60769
4.00E+03,2.41E-04,669.719,662.59678
4.00E+03,2.40E-04,669.69585,662.58585
4.00E+03,2.40E-04,669.67268,662.5749
