Temp,time ,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity,Heat Capacity,Heat Capacity
719.1,1209.4,0.0241,0.10382,1.065,0.345,0.32,0.29,0.278
719.2,1209.7,0.0241,0.10384,1.066,0.346,0.32,0.28,0.282
719.3,1210.0,0.0241,0.10279,1.066,0.347,0.32,0.29,0.284
719.4,1210.2,0.0241,0.10174,1.064,0.349,0.31,0.29,0.281
719.5,1210.5,0.0241,0.10154,1.060,0.349,0.31,0.29,0.276
719.6,1210.8,0.0237,0.10209,1.058,0.348,0.31,0.30,0.276
719.7,1211.1,0.0230,0.10299,1.062,0.346,0.32,0.30,0.282
719.8,1211.4,0.0221,0.1032,1.067,0.346,0.32,0.29,0.285
719.9,1211.7,0.0217,0.10203,1.069,0.347,0.31,0.29,0.283
720.0,1212.0,0.0215,0.10077,1.069,0.347,0.31,0.29,0.280
720.1,1212.3,0.0214,0.10075,1.068,0.346,0.31,0.29,0.278
720.2,1212.5,0.0215,0.10069,1.067,0.346,0.31,0.29,0.279
720.3,1212.8,0.0215,9.89E-02,1.072,0.346,0.31,0.29,0.283
720.4,1213.1,0.0215,9.69E-02,1.079,0.346,0.30,0.29,0.285
720.5,1213.4,0.0215,9.71E-02,1.078,0.345,0.30,0.28,0.283
720.6,1213.7,0.0215,9.82E-02,1.071,0.345,0.31,0.28,0.279
720.7,1214.0,0.0215,9.73E-02,1.064,0.344,0.30,0.28,0.279
720.8,1214.3,0.0215,9.51E-02,1.064,0.345,0.29,0.28,0.280
720.9,1214.6,0.0215,9.40E-02,1.066,0.345,0.29,0.28,0.279
721.0,1214.9,0.0215,9.43E-02,1.065,0.346,0.29,0.28,0.275
721.1,1215.2,0.0215,9.43E-02,1.067,0.345,0.29,0.28,0.273
721.2,1215.4,0.0215,9.33E-02,1.070,0.345,0.29,0.27,0.274
721.3,1215.7,0.0215,9.18E-02,1.071,0.346,0.28,0.27,0.277
721.4,1216.0,0.0215,9.03E-02,1.070,0.347,0.28,0.27,0.278
721.5,1216.3,0.0215,8.98E-02,1.069,0.348,0.28,0.26,0.275
721.6,1216.6,0.0215,9.00E-02,1.071,0.347,0.28,0.26,0.274
721.7,1216.9,0.0215,8.99E-02,1.073,0.345,0.28,0.26,0.275
721.8,1217.2,0.0215,8.86E-02,1.069,0.345,0.27,0.26,0.274
721.9,1217.5,0.0215,8.64E-02,1.066,0.345,0.27,0.26,0.270
722.0,1217.8,0.0215,8.40E-02,1.068,0.345,0.26,0.25,0.267
722.1,1218.0,0.0215,8.30E-02,1.070,0.346,0.26,0.24,0.264
722.2,1218.3,0.0215,8.37E-02,1.068,0.345,0.26,0.24,0.262
722.3,1218.6,0.0215,8.36E-02,1.067,0.345,0.26,0.25,0.261
722.4,1218.9,0.0215,8.11E-02,1.069,0.345,0.25,0.24,0.263
722.5,1219.2,0.0215,7.82E-02,1.070,0.346,0.24,0.24,0.264
722.6,1219.5,0.0215,7.70E-02,1.064,0.347,0.24,0.23,0.262
722.7,1219.8,0.0215,7.65E-02,1.057,0.345,0.23,0.23,0.258
722.8,1220.1,0.0215,7.54E-02,1.060,0.344,0.23,0.23,0.254
722.9,1220.4,0.0215,7.37E-02,1.071,0.345,0.23,0.22,0.251
723.0,1220.7,0.0215,7.19E-02,1.077,0.346,0.22,0.21,0.248
723.1,1220.9,0.0215,7.05E-02,1.074,0.347,0.22,0.21,0.243
723.2,1221.2,0.0215,6.93E-02,1.070,0.347,0.21,0.21,0.239
723.3,1221.5,0.0215,6.81E-02,1.071,0.348,0.21,0.20,0.237
723.4,1221.8,0.0215,6.65E-02,1.072,0.349,0.20,0.20,0.236
723.5,1222.1,0.0215,6.50E-02,1.071,0.347,0.20,0.19,0.234
723.6,1222.4,0.0215,6.45E-02,1.070,0.345,0.20,0.19,0.232
723.7,1222.7,0.0215,6.46E-02,1.073,0.344,0.20,0.18,0.230
723.8,1223.0,0.0215,6.45E-02,1.075,0.343,0.20,0.18,0.227
723.9,1223.3,0.0215,6.36E-02,1.074,0.344,0.20,0.18,0.225
724.0,1223.5,0.0215,6.22E-02,1.076,0.344,0.19,0.18,0.224
724.1,1223.8,0.0215,6.08E-02,1.077,0.345,0.19,0.17,0.222
724.2,1224.1,0.0215,6.00E-02,1.076,0.345,0.19,0.16,0.212
724.3,1224.4,0.0215,5.97E-02,1.072,0.346,0.19,0.15,0.202
724.4,1224.7,0.0215,5.86E-02,1.069,0.346,0.18,0.15,0.200
724.5,1225.0,0.0215,5.65E-02,1.071,0.345,0.18,0.15,0.203
724.6,1225.3,0.0215,5.44E-02,1.074,0.345,0.17,0.15,0.202
724.7,1225.6,0.0215,5.28E-02,1.072,0.344,0.16,0.15,0.197
724.8,1225.9,0.0215,5.17E-02,1.070,0.344,0.16,0.14,0.190
724.9,1226.2,0.0215,5.08E-02,1.072,0.344,0.16,0.14,0.183
725.0,1226.4,0.0215,5.00E-02,1.074,0.346,0.16,0.13,0.180
725.1,1226.7,0.0214,4.92E-02,1.071,0.346,0.15,0.13,0.177
725.2,1227.0,0.0215,4.82E-02,1.068,0.345,0.15,0.13,0.170
725.3,1227.3,0.0216,4.71E-02,1.068,0.344,0.15,0.12,0.161
725.4,1227.6,0.0218,4.61E-02,1.071,0.343,0.14,0.12,0.158
725.5,1227.9,0.0218,4.57E-02,1.073,0.344,0.14,0.12,0.159
725.6,1228.2,0.0218,4.56E-02,1.075,0.343,0.14,0.11,0.158
725.7,1228.5,0.0218,4.55E-02,1.074,0.343,0.14,0.11,0.155
725.8,1228.8,0.0218,4.51E-02,1.071,0.345,0.14,0.11,0.151
725.9,1229.1,0.0218,4.40E-02,1.071,0.346,0.14,0.10,0.148
726.0,1229.3,0.0218,4.26E-02,1.073,0.345,0.13,0.09,0.146
726.1,1229.6,0.0218,4.12E-02,1.073,0.344,0.13,0.09,0.142
726.2,1229.9,0.0218,4.01E-02,1.071,0.344,0.12,0.09,0.137
726.3,1230.2,0.0218,3.94E-02,1.070,0.344,0.12,0.09,0.132
726.4,1230.5,0.0218,3.88E-02,1.071,0.344,0.12,0.09,0.129
726.5,1230.8,0.0218,3.78E-02,1.073,0.344,0.12,0.09,0.130
726.6,1231.1,0.0218,3.66E-02,1.077,0.343,0.11,0.09,0.132
726.7,1231.4,0.0218,3.59E-02,1.078,0.343,0.11,0.09,0.130
726.8,1231.7,0.0218,3.56E-02,1.078,0.344,0.11,0.09,0.127
726.9,1232.0,0.0218,3.51E-02,1.077,0.344,0.11,0.08,0.125
727.0,1232.3,0.0218,3.44E-02,1.077,0.344,0.11,0.08,0.123
727.1,1232.5,0.0218,3.41E-02,1.078,0.344,0.11,0.08,0.120
727.2,1232.8,0.0218,3.42E-02,1.077,0.343,0.11,0.08,0.117
727.3,1233.1,0.0218,3.40E-02,1.076,0.343,0.11,0.08,0.116
727.4,1233.4,0.0218,3.36E-02,1.077,0.344,0.11,0.08,0.117
727.5,1233.7,0.0218,3.37E-02,1.076,0.345,0.11,0.08,0.116
727.6,1234.0,0.0218,3.41E-02,1.073,0.345,0.11,0.08,0.115
727.7,1234.3,0.0218,3.40E-02,1.073,0.344,0.11,0.08,0.111
727.8,1234.6,0.0218,3.30E-02,1.073,0.343,0.10,0.08,0.108
727.9,1234.9,0.0218,3.24E-02,1.074,0.343,0.10,0.08,0.109
728.0,1235.2,0.0218,3.26E-02,1.076,0.344,0.10,0.08,0.111
728.1,1235.5,0.0218,3.28E-02,1.076,0.345,0.10,0.08,0.111
728.2,1235.7,0.0218,3.23E-02,1.075,0.345,0.10,0.08,0.109
728.3,1236.0,0.0218,3.23E-02,1.072,0.344,0.10,0.08,0.107
728.4,1236.3,0.0218,3.36E-02,1.070,0.345,0.10,0.08,0.106
728.5,1236.6,0.0218,3.47E-02,1.073,0.346,0.11,0.09,0.107
728.6,1236.9,0.0218,3.48E-02,1.075,0.347,0.11,0.09,0.107
728.7,1237.2,0.0218,3.43E-02,1.075,0.347,0.11,0.10,0.106
728.8,1237.5,0.0218,3.43E-02,1.074,0.346,0.11,0.10,0.106
728.9,1237.8,0.0218,3.47E-02,1.072,0.348,0.11,0.10,0.107
729.0,1238.1,0.0218,3.53E-02,1.071,0.349,0.11,0.10,0.109
729.1,1238.3,0.0218,3.63E-02,1.071,0.348,0.11,0.10,0.111
729.2,1238.6,0.0218,3.79E-02,1.072,0.347,0.12,0.11,0.112
729.3,1238.9,0.0218,3.94E-02,1.075,0.346,0.12,0.11,0.112
729.4,1239.2,0.0218,4.00E-02,1.077,0.346,0.12,0.12,0.110
729.5,1239.5,0.0218,4.00E-02,1.077,0.347,0.12,0.12,0.112
729.6,1239.8,0.0218,4.04E-02,1.077,0.348,0.12,0.12,0.117
729.7,1240.1,0.0218,4.14E-02,1.077,0.348,0.13,0.13,0.121
729.8,1240.4,0.0218,4.27E-02,1.078,0.347,0.13,0.13,0.121
729.9,1240.6,0.0218,4.37E-02,1.081,0.347,0.14,0.13,0.121
730.0,1240.9,0.0218,4.42E-02,1.081,0.347,0.14,0.13,0.123
730.1,1241.2,0.0218,4.42E-02,1.076,0.347,0.14,0.14,0.126
730.2,1241.5,0.0218,4.48E-02,1.073,0.347,0.14,0.15,0.127
730.3,1241.8,0.0218,4.64E-02,1.075,0.347,0.14,0.15,0.128
730.4,1242.1,0.0218,4.82E-02,1.081,0.346,0.15,0.15,0.131
730.5,1242.4,0.0218,4.97E-02,1.083,0.345,0.16,0.15,0.133
730.6,1242.7,0.0218,5.07E-02,1.082,0.347,0.16,0.16,0.135
730.7,1243.0,0.0218,5.13E-02,1.080,0.346,0.16,0.16,0.135
730.8,1243.2,0.0218,5.15E-02,1.077,0.344,0.16,0.17,0.136
730.9,1243.5,0.0218,5.19E-02,1.079,0.344,0.16,0.18,0.137
731.0,1243.8,0.0218,5.34E-02,1.081,0.345,0.17,0.18,0.138
731.1,1244.1,0.0218,5.62E-02,1.081,0.346,0.18,0.18,0.140
731.2,1244.4,0.0218,5.82E-02,1.080,0.344,0.18,0.18,0.142
731.3,1244.7,0.0218,5.79E-02,1.079,0.342,0.18,0.19,0.144
731.4,1245.0,0.0218,5.74E-02,1.079,0.342,0.18,0.19,0.145
731.5,1245.3,0.0218,5.89E-02,1.079,0.344,0.18,0.20,0.147
731.6,1245.6,0.0218,6.12E-02,1.077,0.345,0.19,0.20,0.147
731.7,1245.9,0.0218,6.27E-02,1.078,0.345,0.20,0.20,0.148
731.8,1246.2,0.0218,6.34E-02,1.080,0.344,0.20,0.21,0.151
731.9,1246.4,0.0218,6.41E-02,1.081,0.343,0.20,0.21,0.157
732.0,1246.7,0.0218,6.48E-02,1.082,0.343,0.20,0.22,0.159
732.1,1247.0,0.0218,6.57E-02,1.082,0.344,0.21,0.23,0.159
732.2,1247.3,0.0218,6.69E-02,1.080,0.345,0.21,0.23,0.160
732.3,1247.6,0.0218,6.86E-02,1.079,0.346,0.21,0.24,0.163
732.4,1247.9,0.0218,7.05E-02,1.081,0.345,0.22,0.24,0.166
732.5,1248.2,0.0218,7.21E-02,1.083,0.343,0.23,0.24,0.168
732.6,1248.5,0.0218,7.37E-02,1.083,0.342,0.23,0.25,0.170
732.7,1248.8,0.0218,7.59E-02,1.082,0.343,0.24,0.26,0.172
732.8,1249.1,0.0218,7.80E-02,1.083,0.343,0.25,0.27,0.175
732.9,1249.4,0.0218,7.81E-02,1.084,0.343,0.25,0.26,0.177
733.0,1249.6,0.0218,7.69E-02,1.085,0.343,0.24,0.26,0.180
733.1,1249.9,0.0218,7.72E-02,1.087,0.343,0.24,0.27,0.181
733.2,1250.2,0.0218,7.97E-02,1.084,0.342,0.25,0.27,0.181
733.3,1250.5,0.0218,8.25E-02,1.081,0.340,0.26,0.28,0.181
733.4,1250.8,0.0218,8.48E-02,1.084,0.340,0.27,0.29,0.182
733.5,1251.1,0.0218,8.67E-02,1.086,0.342,0.28,0.29,0.184
733.6,1251.4,0.0218,8.85E-02,1.086,0.343,0.28,0.29,0.188
733.7,1251.7,0.0218,8.94E-02,1.084,0.342,0.28,0.30,0.191
733.8,1252.0,0.0218,8.95E-02,1.082,0.342,0.28,0.30,0.193
733.9,1252.3,0.0218,9.01E-02,1.081,0.342,0.29,0.31,0.196
734.0,1252.6,0.0218,9.19E-02,1.082,0.341,0.29,0.31,0.198
734.1,1252.9,0.0218,9.41E-02,1.082,0.340,0.30,0.31,0.199
734.2,1253.2,0.0218,9.62E-02,1.081,0.340,0.31,0.32,0.197
734.3,1253.4,0.0218,9.76E-02,1.079,0.342,0.31,0.32,0.196
734.4,1253.7,0.0218,9.82E-02,1.079,0.342,0.31,0.32,0.197
734.5,1254.0,0.0218,9.87E-02,1.080,0.341,0.31,0.33,0.202
734.6,1254.3,0.0218,9.98E-02,1.081,0.340,0.32,0.34,0.208
734.7,1254.6,0.0218,0.1012,1.082,0.342,0.32,0.34,0.209
734.8,1254.9,0.0218,0.10265,1.082,0.344,0.32,0.34,0.209
734.9,1255.2,0.0218,0.10357,1.081,0.344,0.33,0.34,0.214
735.0,1255.5,0.0218,0.10378,1.078,0.343,0.33,0.34,0.221
735.1,1255.8,0.0218,0.10445,1.076,0.343,0.33,0.35,0.224
735.2,1256.1,0.0218,0.1066,1.077,0.344,0.33,0.35,0.222
735.3,1256.4,0.0218,0.10876,1.081,0.345,0.34,0.36,0.222
735.4,1256.7,0.0218,0.1093,1.084,0.347,0.34,0.36,0.225
735.5,1256.9,0.0218,0.10949,1.084,0.347,0.34,0.36,0.232
735.6,1257.2,0.0218,0.11121,1.084,0.347,0.35,0.36,0.239
735.7,1257.5,0.0218,0.11346,1.084,0.346,0.36,0.37,0.238
735.8,1257.8,0.0218,0.11425,1.084,0.344,0.36,0.37,0.230
735.9,1258.1,0.0218,0.11404,1.084,0.344,0.36,0.37,0.227
736.0,1258.4,0.0218,0.11452,1.084,0.344,0.36,0.38,0.235
736.1,1258.7,0.0218,0.11591,1.084,0.344,0.37,0.38,0.243
736.2,1259.0,0.0218,0.11744,1.084,0.343,0.37,0.39,0.247
736.3,1259.3,0.0219,0.11872,1.084,0.343,0.37,0.39,0.246
736.4,1259.6,0.0216,0.11968,1.084,0.344,0.38,0.39,0.246
736.5,1259.8,0.0210,0.12032,1.087,0.345,0.38,0.39,0.248
736.6,1260.1,0.0206,0.12071,1.089,0.345,0.38,0.39,0.251
736.7,1260.4,0.0205,0.12131,1.087,0.344,0.38,0.39,0.253
736.8,1260.7,0.0205,0.12286,1.085,0.344,0.39,0.40,0.256
736.9,1261.0,0.0205,0.12513,1.084,0.344,0.39,0.41,0.258
737.0,1261.3,0.0205,0.12658,1.087,0.344,0.40,0.41,0.259
737.1,1261.6,0.0205,0.12657,1.090,0.344,0.40,0.41,0.257
737.2,1261.9,0.0205,0.12586,1.090,0.343,0.40,0.41,0.255
737.3,1262.2,0.0205,0.12537,1.092,0.343,0.40,0.41,0.256
737.4,1262.5,0.0205,0.12596,1.094,0.343,0.40,0.41,0.259
737.5,1262.8,0.0205,0.12789,1.089,0.343,0.41,0.42,0.262
737.6,1263.0,0.0205,0.13,1.083,0.343,0.41,0.41,0.263
737.7,1263.3,0.0205,0.13137,1.084,0.342,0.42,0.42,0.264
737.8,1263.6,0.0205,0.13203,1.089,0.341,0.42,0.42,0.264
737.9,1263.9,0.0205,0.13226,1.090,0.341,0.42,0.43,0.264
738.0,1264.2,0.0205,0.1326,1.086,0.342,0.42,0.43,0.261
738.1,1264.5,0.0205,0.1335,1.082,0.343,0.42,0.44,0.259
738.2,1264.8,0.0205,0.13486,1.085,0.344,0.43,0.43,0.260
738.3,1265.1,0.0205,0.13642,1.088,0.344,0.43,0.43,0.266
738.4,1265.4,0.0205,0.13766,1.088,0.344,0.44,0.43,0.272
738.5,1265.7,0.0205,0.13823,1.086,0.345,0.44,0.43,0.276
738.6,1266.0,0.0205,0.13875,1.085,0.345,0.44,0.43,0.277
738.7,1266.3,0.0205,0.13993,1.086,0.345,0.44,0.44,0.277
738.8,1266.5,0.0205,0.14131,1.086,0.343,0.45,0.44,0.278
738.9,1266.8,0.0205,0.14213,1.086,0.342,0.45,0.44,0.282
739.0,1267.1,0.0205,0.14244,1.089,0.342,0.45,0.44,0.283
739.1,1267.4,0.0205,0.14263,1.090,0.343,0.45,0.44,0.281
739.2,1267.7,0.0207,0.14304,1.089,0.343,0.45,0.44,0.280
739.3,1268.0,0.0211,0.14388,1.087,0.343,0.46,0.44,0.280
739.4,1268.3,0.0217,0.14487,1.087,0.343,0.46,0.45,0.282
739.5,1268.6,0.0219,0.14549,1.086,0.343,0.46,0.45,0.285
739.6,1268.9,0.0218,0.14578,1.085,0.344,0.46,0.45,0.287
739.7,1269.2,0.0218,0.14617,1.086,0.344,0.46,0.45,0.290
739.8,1269.5,0.0218,0.14667,1.091,0.343,0.47,0.45,0.294
739.9,1269.8,0.0218,0.14701,1.097,0.343,0.47,0.46,0.297
740.0,1270.0,0.0218,0.14723,1.092,0.342,0.47,0.46,0.297
740.1,1270.3,0.0218,0.14771,1.086,0.343,0.47,0.46,0.297
740.2,1270.6,0.0218,0.14849,1.086,0.344,0.47,0.46,0.297
740.3,1270.9,0.0218,0.14924,1.088,0.344,0.47,0.46,0.297
740.4,1271.2,0.0218,0.14962,1.089,0.344,0.47,0.47,0.296
740.5,1271.5,0.0218,0.14936,1.089,0.344,0.47,0.47,0.295
740.6,1271.8,0.0218,0.14856,1.087,0.343,0.47,0.47,0.296
740.7,1272.1,0.0218,0.14787,1.086,0.342,0.47,0.46,0.299
740.8,1272.4,0.0218,0.14783,1.087,0.342,0.47,0.46,0.302
740.9,1272.7,0.0218,0.14867,1.091,0.342,0.47,0.46,0.300
741.0,1273.0,0.0218,0.15015,1.093,0.343,0.48,0.46,0.296
741.1,1273.3,0.0218,0.15115,1.091,0.344,0.48,0.47,0.296
741.2,1273.5,0.0218,0.15113,1.089,0.345,0.48,0.47,0.300
741.3,1273.8,0.0218,0.15133,1.088,0.344,0.48,0.47,0.301
741.4,1274.1,0.0218,0.15261,1.089,0.344,0.48,0.47,0.302
741.5,1274.4,0.0218,0.15396,1.090,0.347,0.48,0.47,0.302
741.6,1274.7,0.0218,0.15436,1.090,0.348,0.48,0.47,0.302
741.7,1275.0,0.0218,0.15396,1.089,0.347,0.48,0.48,0.306
741.8,1275.3,0.0218,0.15318,1.088,0.344,0.48,0.48,0.312
741.9,1275.6,0.0218,0.15261,1.090,0.342,0.49,0.48,0.311
742.0,1275.9,0.0218,0.15281,1.091,0.342,0.49,0.47,0.306
742.1,1276.2,0.0218,0.15387,1.090,0.343,0.49,0.48,0.303
742.2,1276.4,0.0218,0.15562,1.090,0.345,0.49,0.48,0.307
742.3,1276.7,0.0218,0.15716,1.093,0.345,0.50,0.48,0.311
742.4,1277.0,0.0216,0.15744,1.095,0.343,0.50,0.48,0.312
742.5,1277.3,0.0212,0.15669,1.095,0.343,0.50,0.47,0.311
742.6,1277.6,0.0208,0.15576,1.093,0.344,0.49,0.48,0.308
742.7,1277.9,0.0205,0.15535,1.094,0.344,0.49,0.49,0.305
742.8,1278.2,0.0204,0.15601,1.096,0.343,0.50,0.50,0.304
742.9,1278.5,0.0205,0.15711,1.098,0.343,0.50,0.50,0.306
743.0,1278.8,0.0205,0.15731,1.097,0.343,0.50,0.49,0.310
743.1,1279.1,0.0205,0.15675,1.093,0.344,0.50,0.49,0.312
743.2,1279.4,0.0205,0.15669,1.090,0.343,0.50,0.49,0.310
743.3,1279.6,0.0205,0.15736,1.090,0.343,0.50,0.49,0.309
743.4,1279.9,0.0203,0.15797,1.092,0.342,0.50,0.49,0.313
743.5,1280.2,0.0200,0.15829,1.094,0.342,0.51,0.49,0.317
743.6,1280.5,0.0198,0.15872,1.095,0.342,0.51,0.49,0.317
743.7,1280.8,0.0198,0.15934,1.094,0.340,0.51,0.49,0.315
743.8,1281.1,0.0198,0.15975,1.093,0.337,0.52,0.49,0.317
743.9,1281.4,0.0198,0.15984,1.093,0.337,0.52,0.49,0.319
744.0,1281.7,0.0198,0.15985,1.097,0.340,0.52,0.49,0.319
744.1,1282.0,0.0198,0.16004,1.100,0.343,0.51,0.49,0.317
744.2,1282.3,0.0198,0.16064,1.098,0.343,0.51,0.49,0.319
744.3,1282.6,0.0198,0.16148,1.096,0.342,0.52,0.49,0.319
744.4,1282.9,0.0198,0.16169,1.093,0.342,0.52,0.49,0.316
744.5,1283.2,0.0198,0.16121,1.092,0.341,0.52,0.48,0.312
744.6,1283.5,0.0198,0.16158,1.094,0.342,0.52,0.48,0.312
744.7,1283.7,0.0197,0.16335,1.098,0.343,0.52,0.49,0.316
744.8,1284.0,0.0198,0.16444,1.100,0.342,0.53,0.50,0.321
744.9,1284.3,0.0202,0.16359,1.099,0.341,0.53,0.50,0.326
745.0,1284.6,0.0205,0.16267,1.095,0.341,0.52,0.50,0.329
745.1,1284.9,0.0205,0.16314,1.095,0.342,0.52,0.50,0.329
745.2,1285.2,0.0205,0.16386,1.096,0.343,0.52,0.50,0.329
745.3,1285.5,0.0205,0.16369,1.099,0.343,0.52,0.50,0.329
745.4,1285.8,0.0205,0.16327,1.100,0.343,0.52,0.50,0.330
745.5,1286.1,0.0205,0.1634,1.101,0.342,0.53,0.50,0.331
745.6,1286.4,0.0205,0.16399,1.103,0.341,0.53,0.50,0.333
745.7,1286.7,0.0205,0.16474,1.103,0.341,0.53,0.50,0.334
745.8,1287.0,0.0205,0.16533,1.103,0.341,0.53,0.50,0.335
745.9,1287.3,0.0205,0.16552,1.101,0.342,0.53,0.50,0.333
746.0,1287.6,0.0205,0.16554,1.098,0.343,0.53,0.51,0.331
746.1,1287.8,0.0205,0.16573,1.096,0.345,0.53,0.50,0.330
746.2,1288.1,0.0205,0.16593,1.100,0.345,0.53,0.50,0.332
746.3,1288.4,0.0205,0.16581,1.103,0.344,0.53,0.50,0.332
746.4,1288.7,0.0205,0.16536,1.102,0.344,0.53,0.50,0.332
746.5,1289.0,0.0205,0.16473,1.100,0.343,0.53,0.51,0.334
746.6,1289.3,0.0205,0.16457,1.099,0.343,0.53,0.51,0.337
746.7,1289.6,0.0205,0.16565,1.100,0.342,0.53,0.50,0.338
746.8,1289.9,0.0205,0.16707,1.100,0.342,0.54,0.50,0.336
746.9,1290.2,0.0205,0.16693,1.098,0.342,0.54,0.51,0.336
747.0,1290.5,0.0205,0.16543,1.098,0.342,0.53,0.51,0.337
747.1,1290.8,0.0205,0.16435,1.100,0.341,0.53,0.51,0.339
747.2,1291.1,0.0205,0.16449,1.099,0.342,0.53,0.51,0.341
747.3,1291.3,0.0205,0.16572,1.098,0.343,0.53,0.50,0.343
747.4,1291.6,0.0205,0.16743,1.098,0.343,0.54,0.50,0.345
747.5,1291.9,0.0205,0.16864,1.098,0.341,0.54,0.50,0.345
747.6,1292.2,0.0205,0.1688,1.100,0.340,0.55,0.50,0.344
747.7,1292.5,0.0205,0.16799,1.101,0.342,0.54,0.50,0.344
747.8,1292.8,0.0205,0.16689,1.101,0.344,0.53,0.50,0.345
747.9,1293.1,0.0205,0.16692,1.099,0.344,0.53,0.50,0.344
748.0,1293.4,0.0205,0.16815,1.098,0.345,0.54,0.50,0.344
748.1,1293.7,0.0205,0.1685,1.100,0.345,0.54,0.51,0.345
748.2,1294.0,0.0205,0.16726,1.103,0.344,0.54,0.51,0.347
748.3,1294.3,0.0205,0.16651,1.107,0.344,0.54,0.50,0.345
748.4,1294.6,0.0205,0.16732,1.108,0.343,0.54,0.50,0.343
748.5,1294.8,0.0205,0.16782,1.100,0.342,0.54,0.50,0.343
748.6,1295.1,0.0205,0.16686,1.098,0.342,0.54,0.50,0.348
748.7,1295.4,0.0205,0.16613,1.103,0.343,0.53,0.50,0.353
748.8,1295.7,0.0205,0.16692,1.103,0.345,0.53,0.50,0.353
748.9,1296.0,0.0205,0.16806,1.099,0.344,0.54,0.50,0.352
749.0,1296.3,0.0205,0.16832,1.096,0.343,0.54,0.50,0.351
749.1,1296.6,0.0205,0.16805,1.098,0.342,0.54,0.50,0.347
749.2,1296.9,0.0205,0.16789,1.101,0.342,0.54,0.49,0.340
749.3,1297.2,0.0205,0.16818,1.098,0.343,0.54,0.49,0.339
749.4,1297.5,0.0205,0.16901,1.098,0.344,0.54,0.49,0.345
749.5,1297.8,0.0205,0.16972,1.104,0.343,0.55,0.49,0.353
749.6,1298.0,0.0205,0.16947,1.110,0.343,0.55,0.49,0.355
749.7,1298.3,0.0205,0.16821,1.108,0.343,0.54,0.50,0.354
749.8,1298.6,0.0205,0.16628,1.102,0.344,0.53,0.50,0.354
749.9,1298.9,0.0205,0.165,1.101,0.344,0.53,0.49,0.353
750.0,1299.2,0.0205,0.16579,1.102,0.343,0.53,0.49,0.350
750.1,1299.5,0.0205,0.16741,1.103,0.342,0.54,0.49,0.348
750.2,1299.8,0.0205,0.16739,1.104,0.342,0.54,0.50,0.351
750.3,1300.1,0.0205,0.16621,1.103,0.342,0.54,0.50,0.354
750.4,1300.4,0.0205,0.166,1.101,0.342,0.53,0.50,0.356
750.5,1300.7,0.0205,0.16663,1.099,0.342,0.54,0.50,0.356
750.6,1301.0,0.0205,0.16639,1.098,0.342,0.54,0.50,0.356
750.7,1301.3,0.0205,0.1655,1.101,0.342,0.53,0.50,0.355
750.8,1301.6,0.0205,0.16566,1.105,0.342,0.53,0.49,0.355
750.9,1301.8,0.0205,0.16667,1.102,0.342,0.54,0.49,0.351
751.0,1302.1,0.0205,0.16666,1.097,0.340,0.54,0.49,0.344
751.1,1302.4,0.0205,0.16555,1.099,0.340,0.53,0.50,0.342
751.2,1302.7,0.0205,0.16526,1.106,0.342,0.53,0.49,0.346
751.3,1303.0,0.0205,0.16601,1.108,0.343,0.54,0.49,0.349
751.4,1303.3,0.0205,0.16585,1.104,0.343,0.53,0.49,0.349
751.5,1303.6,0.0205,0.16439,1.104,0.342,0.53,0.49,0.349
751.6,1303.9,0.0205,0.16358,1.109,0.342,0.53,0.49,0.350
751.7,1304.2,0.0205,0.16414,1.108,0.342,0.53,0.49,0.349
751.8,1304.5,0.0205,0.16465,1.100,0.341,0.53,0.50,0.344
751.9,1304.8,0.0205,0.16439,1.097,0.342,0.53,0.50,0.341
752.0,1305.1,0.0205,0.16426,1.102,0.343,0.53,0.49,0.342
752.1,1305.4,0.0205,0.16489,1.106,0.342,0.53,0.49,0.346
752.2,1305.6,0.0205,0.16594,1.106,0.342,0.54,0.50,0.351
752.3,1305.9,0.0205,0.16692,1.106,0.342,0.54,0.50,0.356
752.4,1306.2,0.0205,0.16726,1.106,0.342,0.54,0.50,0.356
752.5,1306.5,0.0205,0.16684,1.106,0.343,0.54,0.49,0.355
752.6,1306.8,0.0205,0.16673,1.109,0.342,0.54,0.49,0.355
752.7,1307.1,0.0205,0.16766,1.111,0.341,0.55,0.50,0.355
752.8,1307.4,0.0205,0.16842,1.111,0.342,0.55,0.50,0.354
752.9,1307.7,0.0205,0.16795,1.108,0.342,0.54,0.50,0.351
753.0,1308.0,0.0205,0.1671,1.106,0.342,0.54,0.50,0.346
753.1,1308.3,0.0205,0.1669,1.107,0.342,0.54,0.50,0.343
753.2,1308.6,0.0205,0.16691,1.110,0.342,0.54,0.50,0.346
753.3,1308.9,0.0205,0.16651,1.111,0.342,0.54,0.50,0.351
753.4,1309.2,0.0205,0.16599,1.106,0.343,0.54,0.50,0.354
753.5,1309.5,0.0205,0.16581,1.104,0.343,0.53,0.50,0.351
753.6,1309.7,0.0205,0.16565,1.107,0.343,0.54,0.50,0.348
753.7,1310.0,0.0205,0.16501,1.110,0.342,0.54,0.50,0.349
753.8,1310.3,0.0205,0.16468,1.110,0.342,0.54,0.50,0.352
753.9,1310.6,0.0205,0.16574,1.108,0.342,0.54,0.50,0.355
754.0,1310.9,0.0205,0.16735,1.109,0.342,0.54,0.50,0.357
