Temp,time,DSC,Heat Capacity,Heating Rate,Sensitivity
621.5,931.5,0.4056,1.1163,0.3516,0.968
621.6,931.7,0.40564,1.1164,0.352,0.969
621.7,932,0.40549,1.1164,0.3531,0.972
621.8,932.3,0.40534,1.1165,0.3546,0.977
621.9,932.6,0.40543,1.1165,0.3554,0.979
622,932.9,0.40561,1.1166,0.3554,0.978
622.1,933.2,0.40553,1.1166,0.355,0.977
622.2,933.4,0.40521,1.1167,0.3539,0.975
622.3,933.7,0.40503,1.1167,0.3527,0.973
622.4,934,0.40509,1.1168,0.3524,0.971
622.5,934.3,0.40515,1.1168,0.3531,0.973
622.6,934.6,0.40509,1.1168,0.3535,0.975
622.7,934.9,0.40502,1.1169,0.3527,0.973
622.8,935.1,0.40501,1.1169,0.3524,0.972
622.9,935.4,0.40499,1.117,0.3527,0.973
623,935.7,0.4049,1.117,0.3527,0.973
623.1,936,0.40478,1.1171,0.3512,0.969
623.2,936.3,0.40468,1.1171,0.3501,0.967
623.3,936.6,0.40463,1.1172,0.3509,0.969
623.4,936.8,0.40464,1.1172,0.3524,0.973
623.5,937.1,0.40471,1.1173,0.3531,0.975
623.6,937.4,0.40485,1.1173,0.3527,0.973
623.7,937.7,0.40499,1.1174,0.3531,0.974
623.8,938,0.40507,1.1174,0.3546,0.978
623.9,938.3,0.40503,1.1175,0.355,0.979
624,938.5,0.40484,1.1175,0.3542,0.978
624.1,938.8,0.40459,1.1176,0.3527,0.974
624.2,939.1,0.40445,1.1176,0.3509,0.97
624.3,939.4,0.40449,1.1177,0.3501,0.967
624.4,939.7,0.40464,1.1177,0.3509,0.969
624.5,940,0.40479,1.1178,0.3524,0.973
624.6,940.3,0.40485,1.1178,0.3531,0.975
624.7,940.5,0.40475,1.1178,0.3535,0.976
624.8,940.8,0.40445,1.1179,0.3535,0.977
624.9,941.1,0.40402,1.1179,0.3531,0.977
625,941.4,0.40371,1.118,0.3531,0.978
625.1,941.7,0.40373,1.118,0.3531,0.978
625.2,941.9,0.40393,1.1181,0.3535,0.978
625.3,942.2,0.40404,1.1181,0.3535,0.978
625.4,942.5,0.40409,1.1182,0.3527,0.976
625.5,942.8,0.40418,1.1182,0.352,0.974
625.6,943.1,0.40428,1.1183,0.3527,0.976
625.7,943.4,0.40426,1.1183,0.3542,0.98
625.8,943.6,0.40411,1.1184,0.3546,0.981
625.9,943.9,0.40397,1.1184,0.3539,0.98
626,944.2,0.40391,1.1185,0.3527,0.977
626.1,944.5,0.40394,1.1185,0.352,0.975
626.2,944.8,0.40401,1.1186,0.3512,0.972
626.3,945.1,0.40397,1.1186,0.3512,0.973
626.4,945.4,0.40376,1.1187,0.3524,0.976
626.5,945.6,0.40357,1.1187,0.3542,0.982
626.6,945.9,0.40354,1.1187,0.355,0.984
626.7,946.2,0.40359,1.1188,0.3539,0.981
626.8,946.5,0.4036,1.1188,0.3527,0.978
626.9,946.8,0.40353,1.1189,0.3531,0.979
627,947,0.40336,1.1189,0.3539,0.982
627.1,947.3,0.4032,1.119,0.3535,0.981
627.2,947.6,0.40319,1.119,0.3527,0.979
627.3,947.9,0.40323,1.1191,0.3524,0.978
627.4,948.2,0.40313,1.1191,0.3527,0.979
627.5,948.5,0.403,1.1192,0.3535,0.982
627.6,948.7,0.40317,1.1192,0.3535,0.981
627.7,949,0.40353,1.1193,0.3535,0.98
627.8,949.3,0.40357,1.1193,0.3535,0.98
627.9,949.6,0.40319,1.1194,0.3527,0.979
628,949.9,0.40286,1.1194,0.3524,0.979
628.1,950.2,0.40286,1.1195,0.3524,0.979
628.2,950.4,0.40302,1.1195,0.3535,0.982
628.3,950.7,0.4032,1.1196,0.3546,0.985
628.4,951,0.40333,1.1196,0.3539,0.982
628.5,951.3,0.40336,1.1196,0.3531,0.98
628.6,951.6,0.40327,1.1197,0.3531,0.98
628.7,951.9,0.40306,1.1197,0.3531,0.981
628.8,952.1,0.40287,1.1198,0.3531,0.981
628.9,952.4,0.40282,1.1198,0.3531,0.982
629,952.7,0.40287,1.1199,0.3524,0.979
629.1,953,0.4029,1.1199,0.3516,0.977
629.2,953.3,0.40292,1.12,0.352,0.978
629.3,953.6,0.40303,1.12,0.3524,0.979
629.4,953.8,0.40317,1.1201,0.3527,0.98
629.5,954.1,0.40322,1.1201,0.3527,0.98
629.6,954.4,0.40313,1.1202,0.3527,0.98
629.7,954.7,0.40297,1.1202,0.3542,0.985
629.8,955,0.40281,1.1203,0.3546,0.986
629.9,955.3,0.40278,1.1203,0.3539,0.984
630,955.5,0.40291,1.1203,0.3535,0.983
630.1,955.8,0.40299,1.1204,0.3527,0.981
630.2,956.1,0.40287,1.1204,0.3527,0.981
630.3,956.4,0.40266,1.1205,0.3527,0.982
630.4,956.7,0.40252,1.1205,0.3527,0.982
630.5,957,0.40244,1.1206,0.3531,0.983
630.6,957.2,0.4024,1.1206,0.3531,0.983
630.7,957.5,0.40244,1.1207,0.3535,0.984
630.8,957.8,0.40261,1.1207,0.3539,0.985
630.9,958.1,0.40278,1.1208,0.3535,0.984
631,958.4,0.40277,1.1208,0.3524,0.981
631.1,958.7,0.40259,1.1209,0.3516,0.979
631.2,958.9,0.40236,1.1209,0.3516,0.98
631.3,959.2,0.4022,1.121,0.3524,0.982
631.4,959.5,0.4022,1.121,0.3542,0.987
631.5,959.8,0.40234,1.121,0.355,0.989
631.6,960.1,0.40252,1.1211,0.3535,0.985
631.7,960.4,0.40263,1.1211,0.3524,0.981
631.8,960.6,0.40256,1.1212,0.3531,0.983
631.9,960.9,0.40229,1.1212,0.3539,0.986
632,961.2,0.40206,1.1213,0.3527,0.984
632.1,961.5,0.40204,1.1213,0.3516,0.981
632.2,961.8,0.40207,1.1214,0.352,0.982
632.3,962.1,0.40198,1.1214,0.3527,0.984
632.4,962.3,0.40188,1.1215,0.3524,0.983
632.5,962.6,0.40194,1.1215,0.3516,0.981
632.6,962.9,0.40207,1.1216,0.3524,0.983
632.7,963.2,0.40212,1.1216,0.3539,0.987
632.8,963.5,0.40208,1.1216,0.3539,0.987
632.9,963.8,0.40206,1.1217,0.352,0.982
633,964,0.40207,1.1217,0.3512,0.98
633.1,964.3,0.40204,1.1218,0.3527,0.984
633.2,964.6,0.40198,1.1218,0.3535,0.986
633.3,964.9,0.40202,1.1219,0.3531,0.985
633.4,965.2,0.40214,1.1219,0.3535,0.986
633.5,965.5,0.40205,1.122,0.3546,0.99
633.6,965.7,0.40165,1.122,0.3557,0.994
633.7,966,0.40126,1.1221,0.355,0.993
633.8,966.3,0.40115,1.1221,0.3531,0.988
633.9,966.6,0.40121,1.1222,0.352,0.984
634,966.9,0.40128,1.1222,0.3516,0.983
634.1,967.2,0.40135,1.1222,0.3512,0.982
634.2,967.4,0.40142,1.1223,0.3512,0.982
634.3,967.7,0.40154,1.1223,0.3516,0.983
634.4,968,0.40174,1.1224,0.352,0.983
634.5,968.3,0.4019,1.1224,0.3531,0.986
634.6,968.6,0.40186,1.1225,0.3542,0.989
634.7,968.9,0.40163,1.1225,0.355,0.992
634.8,969.1,0.40131,1.1226,0.355,0.993
634.9,969.4,0.4011,1.1226,0.3539,0.99
635,969.7,0.40124,1.1227,0.3516,0.984
635.1,970,0.40166,1.1227,0.3509,0.981
635.2,970.3,0.40184,1.1228,0.3524,0.985
635.3,970.6,0.40159,1.1228,0.3535,0.988
635.4,970.8,0.40124,1.1228,0.3535,0.989
635.5,971.1,0.40109,1.1229,0.3531,0.989
635.6,971.4,0.40102,1.1229,0.3535,0.99
635.7,971.7,0.40094,1.123,0.3535,0.99
635.8,972,0.40091,1.123,0.3527,0.988
635.9,972.3,0.401,1.1231,0.3524,0.987
636,972.5,0.40109,1.1231,0.3516,0.985
636.1,972.8,0.40106,1.1232,0.3512,0.984
636.2,973.1,0.40099,1.1232,0.3516,0.985
636.3,973.4,0.40104,1.1233,0.3524,0.987
636.4,973.7,0.40115,1.1233,0.3535,0.99
636.5,974,0.40117,1.1233,0.3546,0.993
636.6,974.2,0.40113,1.1234,0.3554,0.995
636.7,974.5,0.40119,1.1234,0.3554,0.995
636.8,974.8,0.40131,1.1235,0.3542,0.992
636.9,975.1,0.40122,1.1235,0.3527,0.988
637,975.4,0.40089,1.1236,0.352,0.987
637.1,975.7,0.40078,1.1236,0.3524,0.988
637.2,975.9,0.40108,1.1237,0.3535,0.99
637.3,976.2,0.40129,1.1237,0.3546,0.993
637.4,976.5,0.40107,1.1238,0.3554,0.996
637.5,976.8,0.40077,1.1238,0.3546,0.994
637.6,977.1,0.40079,1.1239,0.3535,0.991
637.7,977.4,0.40099,1.1239,0.3531,0.99
637.8,977.6,0.40113,1.1239,0.3531,0.989
637.9,977.9,0.40113,1.124,0.3531,0.989
638,978.2,0.40098,1.124,0.3531,0.99
638.1,978.5,0.40079,1.1241,0.3527,0.989
638.2,978.8,0.40068,1.1241,0.3527,0.99
638.3,979.1,0.40071,1.1242,0.3531,0.991
638.4,979.3,0.40083,1.1242,0.3531,0.99
638.5,979.6,0.40096,1.1243,0.3535,0.991
638.6,979.9,0.40097,1.1243,0.3539,0.992
638.7,980.2,0.40086,1.1244,0.3531,0.99
638.8,980.5,0.40075,1.1244,0.352,0.988
638.9,980.8,0.40074,1.1244,0.3512,0.986
639,981,0.40082,1.1245,0.3509,0.984
639.1,981.3,0.40092,1.1245,0.3505,0.983
639.2,981.6,0.40087,1.1246,0.3501,0.982
639.3,981.9,0.4006,1.1246,0.3501,0.983
639.4,982.2,0.40033,1.1247,0.3512,0.987
639.5,982.5,0.40032,1.1247,0.3527,0.991
639.6,982.7,0.40045,1.1248,0.3524,0.99
639.7,983,0.40051,1.1248,0.3505,0.984
639.8,983.3,0.40051,1.1249,0.3501,0.983
639.9,983.6,0.4005,1.1249,0.3509,0.986
640,983.9,0.40045,1.1249,0.3505,0.985
640.1,984.2,0.40026,1.125,0.3505,0.985
640.2,984.5,0.40001,1.125,0.3509,0.987
640.3,984.7,0.39996,1.1251,0.352,0.99
640.4,985,0.40008,1.1251,0.3531,0.993
640.5,985.3,0.40013,1.1252,0.3527,0.992
640.6,985.6,0.40004,1.1252,0.3516,0.989
640.7,985.9,0.39999,1.1253,0.3509,0.987
640.8,986.2,0.40006,1.1253,0.3509,0.987
640.9,986.4,0.40004,1.1253,0.3516,0.989
641,986.7,0.39986,1.1254,0.3524,0.992
641.1,987,0.39981,1.1254,0.352,0.991
641.2,987.3,0.40009,1.1255,0.352,0.99
641.3,987.6,0.40039,1.1255,0.3527,0.992
641.4,987.9,0.40036,1.1256,0.3531,0.993
641.5,988.2,0.40014,1.1256,0.3531,0.993
641.6,988.4,0.39994,1.1257,0.3527,0.993
641.7,988.7,0.3998,1.1257,0.352,0.991
641.8,989,0.39969,1.1258,0.3509,0.988
641.9,989.3,0.39962,1.1258,0.3509,0.988
642,989.6,0.39963,1.1258,0.352,0.992
642.1,989.9,0.39968,1.1259,0.3531,0.995
642.2,990.1,0.39968,1.1259,0.3539,0.997
642.3,990.4,0.39962,1.126,0.3535,0.996
642.4,990.7,0.39956,1.126,0.3524,0.993
642.5,991,0.39957,1.1261,0.3512,0.99
642.6,991.3,0.39964,1.1261,0.3509,0.989
642.7,991.6,0.39974,1.1262,0.3505,0.987
642.8,991.8,0.39971,1.1262,0.3505,0.988
642.9,992.1,0.39948,1.1262,0.3512,0.99
643,992.4,0.39928,1.1263,0.3524,0.994
643.1,992.7,0.39929,1.1263,0.3527,0.995
643.2,993,0.39935,1.1264,0.3524,0.994
643.3,993.3,0.39931,1.1264,0.3524,0.994
643.4,993.5,0.39927,1.1265,0.3524,0.994
643.5,993.8,0.39939,1.1265,0.3524,0.994
643.6,994.1,0.39958,1.1266,0.3524,0.993
643.7,994.4,0.39964,1.1266,0.3524,0.993
643.8,994.7,0.39954,1.1266,0.3524,0.994
643.9,995,0.39935,1.1267,0.3524,0.994
644,995.3,0.39917,1.1267,0.3527,0.996
644.1,995.5,0.39915,1.1268,0.3539,0.999
644.2,995.8,0.39924,1.1268,0.3539,0.999
644.3,996.1,0.39927,1.1269,0.3524,0.994
644.4,996.4,0.39918,1.1269,0.3516,0.993
644.5,996.7,0.39914,1.127,0.3516,0.993
644.6,997,0.39924,1.127,0.352,0.994
644.7,997.2,0.39932,1.1271,0.3527,0.996
644.8,997.5,0.39928,1.1271,0.3527,0.996
644.9,997.8,0.39921,1.1271,0.3531,0.997
645,998.1,0.39921,1.1272,0.3539,0.999
645.1,998.4,0.39924,1.1272,0.3539,0.999
645.2,998.7,0.39922,1.1273,0.3542,1
645.3,998.9,0.39908,1.1273,0.3542,1.001
645.4,999.2,0.39879,1.1274,0.3531,0.998
645.5,999.5,0.39852,1.1274,0.3524,0.997
645.6,999.8,0.39847,1.1275,0.3524,0.997
645.7,1000.1,0.39863,1.1275,0.3527,0.998
645.8,1000.4,0.39881,1.1275,0.3535,0.999
645.9,1000.6,0.3989,1.1276,0.3535,0.999
646,1000.9,0.3989,1.1276,0.3524,0.996
646.1,1001.2,0.39881,1.1277,0.352,0.995
646.2,1001.5,0.39868,1.1277,0.3524,0.997
646.3,1001.8,0.39857,1.1278,0.352,0.996
646.4,1002.1,0.39855,1.1278,0.3516,0.995
646.5,1002.3,0.39866,1.1278,0.352,0.996
646.6,1002.6,0.39881,1.1279,0.3524,0.997
646.7,1002.9,0.3989,1.1279,0.3527,0.997
646.8,1003.2,0.39877,1.128,0.3527,0.998
646.9,1003.5,0.3984,1.128,0.352,0.997
647,1003.8,0.39816,1.1281,0.3524,0.998
647.1,1004,0.39845,1.1281,0.3527,0.999
647.2,1004.3,0.39889,1.1282,0.3524,0.997
647.3,1004.6,0.39886,1.1282,0.352,0.996
647.4,1004.9,0.39846,1.1282,0.3512,0.995
647.5,1005.2,0.39818,1.1283,0.3505,0.993
647.6,1005.5,0.39817,1.1283,0.3505,0.993
647.7,1005.7,0.39826,1.1284,0.3516,0.996
647.8,1006,0.39834,1.1284,0.352,0.997
647.9,1006.3,0.39833,1.1285,0.3512,0.995
648,1006.6,0.39823,1.1285,0.3512,0.995
648.1,1006.9,0.39816,1.1286,0.3516,0.997
648.2,1007.2,0.3982,1.1286,0.3512,0.996
648.3,1007.5,0.3983,1.1286,0.3509,0.994
648.4,1007.7,0.39841,1.1287,0.3505,0.993
648.5,1008,0.39842,1.1287,0.3509,0.994
648.6,1008.3,0.39827,1.1288,0.3516,0.997
648.7,1008.6,0.39803,1.1288,0.3512,0.996
648.8,1008.9,0.39781,1.1289,0.3512,0.997
648.9,1009.2,0.39772,1.1289,0.3516,0.998
649,1009.4,0.39781,1.129,0.3516,0.998
649.1,1009.7,0.39791,1.129,0.3516,0.998
649.2,1010,0.39781,1.129,0.3512,0.997
649.3,1010.3,0.39761,1.1291,0.3505,0.995
649.4,1010.6,0.39759,1.1291,0.3501,0.994
649.5,1010.9,0.39772,1.1292,0.3509,0.996
649.6,1011.2,0.39777,1.1292,0.3516,0.998
649.7,1011.4,0.39776,1.1293,0.3512,0.997
649.8,1011.7,0.39787,1.1293,0.3505,0.995
649.9,1012,0.39809,1.1293,0.3505,0.994
650,1012.3,0.39816,1.1294,0.352,0.998
650.1,1012.6,0.39799,1.1294,0.3531,1.002
650.2,1012.9,0.39775,1.1295,0.3531,1.003
650.3,1013.1,0.39758,1.1295,0.3524,1.001
650.4,1013.4,0.39754,1.1296,0.3512,0.998
650.5,1013.7,0.39761,1.1296,0.3505,0.996
650.6,1014,0.39765,1.1297,0.3505,0.996
650.7,1014.3,0.39756,1.1297,0.3512,0.998
650.8,1014.6,0.39744,1.1297,0.3512,0.998
650.9,1014.9,0.39739,1.1298,0.3509,0.998
651,1015.1,0.39736,1.1298,0.3512,0.999
651.1,1015.4,0.39728,1.1299,0.3516,1
651.2,1015.7,0.39716,1.1299,0.3509,0.998
651.3,1016,0.3971,1.13,0.3498,0.995
651.4,1016.3,0.39715,1.13,0.3501,0.996
651.5,1016.6,0.39731,1.13,0.3512,0.999
651.6,1016.9,0.3975,1.1301,0.352,1.001
651.7,1017.1,0.39761,1.1301,0.3524,1.002
651.8,1017.4,0.39756,1.1302,0.3516,1
651.9,1017.7,0.39739,1.1302,0.3505,0.997
652,1018,0.39717,1.1303,0.3505,0.997
652.1,1018.3,0.3971,1.1303,0.3516,1.001
652.2,1018.6,0.39725,1.1304,0.3524,1.003
652.3,1018.8,0.3974,1.1304,0.3509,0.998
652.4,1019.1,0.3974,1.1304,0.3494,0.994
652.5,1019.4,0.39723,1.1305,0.3498,0.995
652.6,1019.7,0.39695,1.1305,0.3501,0.997
652.7,1020,0.39676,1.1306,0.3498,0.997
652.8,1020.3,0.39682,1.1306,0.3498,0.997
652.9,1020.6,0.39694,1.1307,0.3509,0.999
653,1020.8,0.39688,1.1307,0.3524,1.004
653.1,1021.1,0.39672,1.1307,0.3524,1.004
653.2,1021.4,0.39662,1.1308,0.3512,1.001
653.3,1021.7,0.39662,1.1308,0.3512,1.001
653.4,1022,0.3967,1.1309,0.3516,1.002
653.5,1022.3,0.3968,1.1309,0.3512,1.001
653.6,1022.5,0.39685,1.131,0.3509,1
653.7,1022.8,0.39681,1.131,0.3505,0.999
653.8,1023.1,0.39671,1.131,0.3498,0.997
653.9,1023.4,0.39655,1.1311,0.3498,0.998
654,1023.7,0.39643,1.1311,0.3505,1
654.1,1024,0.39638,1.1312,0.3512,1.002
654.2,1024.3,0.3964,1.1312,0.3516,1.003
654.3,1024.5,0.39648,1.1313,0.3512,1.002
654.4,1024.8,0.39654,1.1313,0.3505,1
654.5,1025.1,0.39653,1.1313,0.3501,0.999
654.6,1025.4,0.39646,1.1314,0.3501,0.999
654.7,1025.7,0.39637,1.1314,0.3505,1.001
654.8,1026,0.39631,1.1315,0.3501,1
654.9,1026.3,0.39636,1.1315,0.3498,0.999
655,1026.5,0.39642,1.1316,0.3512,1.003
655.1,1026.8,0.3964,1.1316,0.3527,1.007
655.2,1027.1,0.39631,1.1317,0.3527,1.007
655.3,1027.4,0.39621,1.1317,0.3516,1.004
655.4,1027.7,0.39618,1.1317,0.3509,1.002
655.5,1028,0.39627,1.1318,0.3505,1.001
655.6,1028.2,0.39637,1.1318,0.3505,1.001
655.7,1028.5,0.39626,1.1319,0.3505,1.001
655.8,1028.8,0.39597,1.1319,0.3509,1.003
655.9,1029.1,0.39588,1.132,0.352,1.006
656,1029.4,0.39608,1.132,0.3524,1.007
656.1,1029.7,0.39627,1.132,0.3524,1.007
656.2,1030,0.39626,1.1321,0.352,1.006
656.3,1030.2,0.3961,1.1321,0.3512,1.004
656.4,1030.5,0.39587,1.1322,0.3505,1.002
656.5,1030.8,0.39568,1.1322,0.3509,1.004
656.6,1031.1,0.39559,1.1323,0.3512,1.005
656.7,1031.4,0.3956,1.1323,0.3512,1.005
656.8,1031.7,0.39568,1.1323,0.3516,1.006
656.9,1031.9,0.3957,1.1324,0.3516,1.006
657,1032.2,0.39555,1.1324,0.352,1.008
657.1,1032.5,0.39542,1.1325,0.352,1.008
657.2,1032.8,0.39555,1.1325,0.352,1.008
657.3,1033.1,0.39583,1.1326,0.3535,1.011
657.4,1033.4,0.39593,1.1326,0.355,1.015
657.5,1033.6,0.39579,1.1326,0.3542,1.014
657.6,1033.9,0.39559,1.1327,0.3509,1.005
657.7,1034.2,0.39544,1.1327,0.349,1
657.8,1034.5,0.39538,1.1328,0.3498,1.002
657.9,1034.8,0.39537,1.1328,0.3509,1.005
658,1035.1,0.39527,1.1329,0.3516,1.008
658.1,1035.4,0.39505,1.1329,0.3516,1.008
658.2,1035.6,0.39494,1.1329,0.3516,1.009
658.3,1035.9,0.39508,1.133,0.3516,1.008
658.4,1036.2,0.3952,1.133,0.3516,1.008
658.5,1036.5,0.39508,1.1331,0.352,1.009
658.6,1036.8,0.39481,1.1331,0.352,1.01
658.7,1037.1,0.39455,1.1332,0.3509,1.008
658.8,1037.3,0.39442,1.1332,0.3501,1.006
658.9,1037.6,0.3945,1.1332,0.3494,1.004
659,1037.9,0.39472,1.1333,0.349,1.002
659.1,1038.2,0.39497,1.1333,0.3498,1.004
659.2,1038.5,0.3951,1.1334,0.3505,1.005
659.3,1038.8,0.39499,1.1334,0.3512,1.008
659.4,1039.1,0.39475,1.1334,0.3509,1.007
659.5,1039.3,0.39468,1.1335,0.3494,1.003
659.6,1039.6,0.39478,1.1335,0.3476,0.998
659.7,1039.9,0.39482,1.1336,0.3458,0.993
659.8,1040.2,0.39474,1.1336,0.3461,0.994
659.9,1040.5,0.39473,1.1337,0.3498,1.005
660,1040.8,0.39482,1.1337,0.3527,1.013
660.1,1041.1,0.39474,1.1337,0.3527,1.013
660.2,1041.4,0.39442,1.1338,0.3516,1.011
660.3,1041.6,0.39418,1.1338,0.3505,1.008
660.4,1041.9,0.39424,1.1339,0.3498,1.006
660.5,1042.2,0.39443,1.1339,0.349,1.003
660.6,1042.5,0.39456,1.134,0.349,1.003
660.7,1042.8,0.39464,1.134,0.3498,1.005
660.8,1043.1,0.39468,1.134,0.3498,1.005
660.9,1043.4,0.39468,1.1341,0.3494,1.004
661,1043.6,0.39465,1.1341,0.3498,1.005
661.1,1043.9,0.39464,1.1342,0.3501,1.006
661.2,1044.2,0.39469,1.1342,0.3501,1.006
661.3,1044.5,0.39469,1.1343,0.3501,1.006
661.4,1044.8,0.39448,1.1343,0.3501,1.007
661.5,1045.1,0.39422,1.1343,0.3498,1.006
661.6,1045.4,0.39429,1.1344,0.349,1.004
661.7,1045.6,0.3946,1.1344,0.3494,1.004
661.8,1045.9,0.39464,1.1345,0.3505,1.008
661.9,1046.2,0.39434,1.1345,0.3512,1.011
662,1046.5,0.39412,1.1346,0.352,1.013
662.1,1046.8,0.39415,1.1346,0.352,1.013
662.2,1047.1,0.39408,1.1346,0.3512,1.011
662.3,1047.3,0.39381,1.1347,0.3501,1.009
662.4,1047.6,0.39368,1.1347,0.3483,1.004
662.5,1047.9,0.39389,1.1348,0.3476,1.001
662.6,1048.2,0.39405,1.1348,0.3483,1.003
662.7,1048.5,0.39385,1.1348,0.3494,1.007
662.8,1048.8,0.39354,1.1349,0.3498,1.009
662.9,1049.1,0.39343,1.1349,0.3498,1.009
663,1049.4,0.39345,1.135,0.3501,1.01
663.1,1049.6,0.39347,1.135,0.3501,1.01
663.2,1049.9,0.39346,1.1351,0.3498,1.009
663.3,1050.2,0.39345,1.1351,0.3494,1.008
663.4,1050.5,0.39343,1.1351,0.3498,1.009
663.5,1050.8,0.39339,1.1352,0.3501,1.01
663.6,1051.1,0.39328,1.1352,0.3501,1.011
663.7,1051.4,0.39306,1.1353,0.3501,1.011
663.8,1051.6,0.39285,1.1353,0.3494,1.01
663.9,1051.9,0.39289,1.1354,0.3483,1.007
664,1052.2,0.39316,1.1354,0.349,1.008
664.1,1052.5,0.39334,1.1354,0.3509,1.013
664.2,1052.8,0.39329,1.1355,0.3505,1.012
664.3,1053.1,0.39317,1.1355,0.3483,1.006
664.4,1053.4,0.39306,1.1356,0.3469,1.002
664.5,1053.6,0.39295,1.1356,0.3479,1.006
664.6,1053.9,0.39281,1.1356,0.3498,1.011
664.7,1054.2,0.39275,1.1357,0.3512,1.016
664.8,1054.5,0.39282,1.1357,0.3524,1.019
664.9,1054.8,0.39286,1.1358,0.3524,1.019
665,1055.1,0.39275,1.1358,0.3516,1.017
665.1,1055.4,0.39256,1.1359,0.3505,1.014
665.2,1055.6,0.3924,1.1359,0.3494,1.011
665.3,1055.9,0.39239,1.1359,0.3494,1.012
665.4,1056.2,0.39257,1.136,0.3501,1.013
665.5,1056.5,0.39272,1.136,0.3505,1.014
665.6,1056.8,0.39256,1.1361,0.3501,1.013
665.7,1057.1,0.39225,1.1361,0.3494,1.012
665.8,1057.4,0.39225,1.1361,0.349,1.011
665.9,1057.6,0.39255,1.1362,0.3498,1.012
666,1057.9,0.39271,1.1362,0.3512,1.016
666.1,1058.2,0.39261,1.1363,0.3516,1.018
666.2,1058.5,0.39244,1.1363,0.352,1.019
666.3,1058.8,0.39231,1.1364,0.3512,1.017
666.4,1059.1,0.39221,1.1364,0.3498,1.013
666.5,1059.4,0.39211,1.1364,0.3498,1.014
666.6,1059.6,0.39204,1.1365,0.3512,1.018
666.7,1059.9,0.392,1.1365,0.352,1.021
666.8,1060.2,0.39197,1.1366,0.3505,1.016
666.9,1060.5,0.39192,1.1366,0.349,1.012
667,1060.8,0.3919,1.1366,0.349,1.012
667.1,1061.1,0.39196,1.1367,0.3494,1.013
667.2,1061.4,0.39201,1.1367,0.349,1.012
667.3,1061.6,0.39195,1.1368,0.3483,1.01
667.4,1061.9,0.39182,1.1368,0.3487,1.012
667.5,1062.2,0.3917,1.1369,0.3494,1.014
667.6,1062.5,0.39164,1.1369,0.349,1.013
667.7,1062.8,0.39164,1.1369,0.3483,1.011
667.8,1063.1,0.39167,1.137,0.3479,1.01
667.9,1063.4,0.39167,1.137,0.349,1.013
668,1063.6,0.39162,1.1371,0.3501,1.017
668.1,1063.9,0.39158,1.1371,0.3509,1.019
668.2,1064.2,0.39155,1.1371,0.3509,1.019
668.3,1064.5,0.39151,1.1372,0.3498,1.016
668.4,1064.8,0.39144,1.1372,0.3494,1.015
668.5,1065.1,0.39135,1.1373,0.3498,1.016
668.6,1065.4,0.39129,1.1373,0.3505,1.019
668.7,1065.6,0.39132,1.1374,0.3505,1.019
668.8,1065.9,0.39145,1.1374,0.3498,1.016
668.9,1066.2,0.39144,1.1374,0.3483,1.012
669,1066.5,0.39113,1.1375,0.3476,1.011
669.1,1066.8,0.39075,1.1375,0.3487,1.015
669.2,1067.1,0.39058,1.1376,0.3498,1.019
669.3,1067.4,0.39065,1.1376,0.3498,1.019
669.4,1067.7,0.39091,1.1376,0.349,1.016
669.5,1067.9,0.39116,1.1377,0.3494,1.016
669.6,1068.2,0.39117,1.1377,0.3505,1.019
669.7,1068.5,0.39097,1.1378,0.3505,1.02
669.8,1068.8,0.39074,1.1378,0.3498,1.019
669.9,1069.1,0.39062,1.1378,0.3498,1.019
670,1069.4,0.39073,1.1379,0.3509,1.022
670.1,1069.7,0.39095,1.1379,0.3512,1.022
670.2,1069.9,0.39098,1.138,0.3512,1.022
670.3,1070.2,0.39079,1.138,0.3509,1.022
670.4,1070.5,0.39064,1.1381,0.3498,1.019
670.5,1070.8,0.39065,1.1381,0.349,1.017
670.6,1071.1,0.39073,1.1381,0.3483,1.015
670.7,1071.4,0.39079,1.1382,0.3483,1.014
670.8,1071.7,0.39077,1.1382,0.3487,1.016
670.9,1071.9,0.39068,1.1383,0.3487,1.016
671,1072.2,0.39059,1.1383,0.349,1.017
671.1,1072.5,0.39058,1.1383,0.3494,1.018
671.2,1072.8,0.39052,1.1384,0.3501,1.021
671.3,1073.1,0.39037,1.1384,0.3505,1.022
671.4,1073.4,0.39026,1.1385,0.3501,1.021
671.5,1073.7,0.39037,1.1385,0.3498,1.02
671.6,1073.9,0.39049,1.1385,0.3487,1.017
671.7,1074.2,0.39034,1.1386,0.3479,1.015
671.8,1074.5,0.39006,1.1386,0.3479,1.016
671.9,1074.8,0.38995,1.1387,0.3487,1.018
672,1075.1,0.38997,1.1387,0.3494,1.02
672.1,1075.4,0.38992,1.1388,0.3494,1.02
672.2,1075.7,0.38977,1.1388,0.3494,1.021
672.3,1075.9,0.38966,1.1388,0.3487,1.019
672.4,1076.2,0.38965,1.1389,0.3479,1.017
672.5,1076.5,0.3897,1.1389,0.3476,1.016
672.6,1076.8,0.38981,1.139,0.3479,1.017
672.7,1077.1,0.39001,1.139,0.3487,1.018
672.8,1077.4,0.3902,1.139,0.349,1.019
672.9,1077.7,0.39008,1.1391,0.3494,1.02
673,1078,0.38963,1.1391,0.349,1.02
673.1,1078.2,0.38937,1.1392,0.3487,1.02
673.2,1078.5,0.38959,1.1392,0.3483,1.018
