Time (s),Mass (g),T Top (K),T Back (K)
4721,12.5,655.4,656.6
4722,12.5,655.4,656.6
4723,12.5,655.3,656.6
4724,12.5,655.3,656.6
4725,12.5,655.3,656.6
4726,12.5,655.3,656.6
4727,12.5,655.3,656.5
4728,12.5,655.3,656.5
4729,12.5,655.3,656.5
4730,12.5,655.3,656.5
4731,12.5,655.3,656.5
4732,12.5,655.3,656.5
4733,12.5,655.3,656.5
4734,12.5,655.3,656.5
4735,12.5,655.3,656.5
4736,12.5,655.3,656.5
4737,12.4,655.3,656.5
4738,12.4,655.3,656.5
4739,12.4,655.3,656.5
4740,12.4,655.3,656.5
4741,12.4,655.3,656.5
4742,12.4,655.3,656.5
4743,12.4,655.3,656.5
4744,12.4,655.3,656.5
4745,12.4,655.3,656.5
4746,12.4,655.3,656.5
4747,12.4,655.3,656.5
4748,12.4,655.3,656.5
4749,12.4,655.3,656.5
4750,12.4,655.3,656.5
4751,12.4,655.3,656.5
4752,12.4,655.3,656.5
4753,12.4,655.3,656.5
4754,12.4,655.3,656.4
4755,12.4,655.3,656.4
4756,12.4,655.3,656.4
4757,12.4,655.3,656.4
4758,12.4,655.3,656.4
4759,12.4,655.3,656.4
4760,12.4,655.3,656.4
4761,12.4,655.3,656.4
4762,12.4,655.3,656.4
4763,12.4,655.3,656.4
4764,12.4,655.3,656.4
4765,12.4,655.3,656.4
4766,12.4,655.3,656.4
4767,12.4,655.3,656.4
4768,12.4,655.3,656.4
4769,12.4,655.3,656.4
4770,12.4,655.3,656.4
4771,12.4,655.3,656.4
4772,12.4,655.3,656.4
4773,12.4,655.3,656.4
4774,12.4,655.3,656.4
4775,12.4,655.3,656.4
4776,12.4,655.3,656.4
4777,12.4,655.3,656.4
4778,12.4,655.3,656.4
4779,12.4,655.3,656.4
4780,12.4,655.3,656.4
4781,12.4,655.3,656.4
4782,12.4,655.3,656.4
4783,12.4,655.3,656.3
4784,12.4,655.3,656.3
4785,12.4,655.3,656.3
4786,12.4,655.3,656.3
4787,12.4,655.3,656.3
4788,12.4,655.3,656.3
4789,12.4,655.3,656.3
4790,12.4,655.3,656.3
4791,12.4,655.3,656.3
4792,12.4,655.3,656.3
4793,12.4,655.3,656.3
4794,12.4,655.3,656.3
4795,12.4,655.3,656.3
4796,12.4,655.3,656.3
4797,12.4,655.3,656.3
4798,12.4,655.3,656.3
4799,12.4,655.3,656.3
4800,12.4,655.3,656.3
4801,12.4,655.3,656.3
4802,12.4,655.3,656.3
4803,12.4,655.3,656.3
4804,12.4,655.3,656.3
4805,12.4,655.3,656.3
4806,12.4,655.3,656.3
4807,12.4,655.3,656.3
4808,12.4,655.3,656.3
4809,12.4,655.3,656.3
4810,12.4,655.2,656.3
4811,12.4,655.2,656.3
4812,12.4,655.2,656.3
4813,12.4,655.2,656.3
4814,12.4,655.2,656.3
4815,12.4,655.2,656.2
4816,12.4,655.2,656.2
4817,12.4,655.2,656.2
4818,12.4,655.2,656.2
4819,12.4,655.2,656.2
4820,12.4,655.2,656.2
4821,12.4,655.2,656.2
4822,12.4,655.2,656.2
4823,12.4,655.2,656.2
4824,12.3,655.2,656.2
4825,12.3,655.2,656.2
4826,12.3,655.2,656.2
4827,12.3,655.2,656.2
4828,12.3,655.2,656.2
4829,12.3,655.2,656.2
4830,12.3,655.2,656.2
4831,12.3,655.2,656.2
4832,12.3,655.2,656.2
4833,12.3,655.2,656.2
4834,12.3,655.2,656.2
4835,12.3,655.2,656.2
4836,12.3,655.2,656.2
4837,12.3,655.2,656.2
4838,12.3,655.2,656.2
4839,12.3,655.2,656.2
4840,12.3,655.2,656.2
4841,12.3,655.2,656.2
4842,12.3,655.2,656.2
4843,12.3,655.2,656.2
4844,12.3,655.2,656.2
4845,12.3,655.2,656.2
4846,12.3,655.2,656.2
4847,12.3,655.2,656.2
4848,12.3,655.2,656.1
4849,12.3,655.2,656.1
4850,12.3,655.2,656.1
4851,12.3,655.2,656.1
4852,12.3,655.2,656.1
4853,12.3,655.2,656.1
4854,12.3,655.2,656.1
4855,12.3,655.2,656.1
4856,12.3,655.2,656.1
4857,12.3,655.2,656.1
4858,12.3,655.2,656.1
4859,12.3,655.2,656.1
4860,12.3,655.2,656.1
4861,12.3,655.2,656.1
4862,12.3,655.2,656.1
4863,12.3,655.2,656.1
4864,12.3,655.2,656.1
4865,12.3,655.2,656.1
4866,12.3,655.2,656.1
4867,12.3,655.2,656.1
4868,12.3,655.2,656.1
4869,12.3,655.2,656.1
4870,12.3,655.2,656.1
4871,12.3,655.2,656.1
4872,12.3,655.2,656.1
4873,12.3,655.2,656.1
4874,12.3,655.2,656.1
4875,12.3,655.2,656.1
4876,12.3,655.2,656.1
4877,12.3,655.2,656.1
4878,12.3,655.2,656.1
4879,12.3,655.2,656.1
4880,12.3,655.2,656.1
4881,12.3,655.2,656.1
4882,12.3,655.2,656.1
4883,12.3,655.2,656.1
4884,12.3,655.2,656.1
4885,12.3,655.2,656.0
4886,12.3,655.2,656.0
4887,12.3,655.2,656.0
4888,12.3,655.2,656.0
4889,12.3,655.2,656.0
4890,12.3,655.2,656.0
4891,12.3,655.2,656.0
4892,12.3,655.2,656.0
4893,12.3,655.2,656.0
4894,12.3,655.2,656.0
4895,12.3,655.2,656.0
4896,12.3,655.2,656.0
4897,12.3,655.2,656.0
4898,12.3,655.2,656.0
4899,12.3,655.2,656.0
4900,12.3,655.2,656.0
4901,12.3,655.2,656.0
4902,12.3,655.2,656.0
4903,12.3,655.2,656.0
4904,12.3,655.2,656.0
4905,12.3,655.2,656.0
4906,12.3,655.2,656.0
4907,12.3,655.2,656.0
4908,12.3,655.2,656.0
4909,12.3,655.2,656.0
4910,12.3,655.2,656.0
4911,12.3,655.2,656.0
4912,12.3,655.2,656.0
4913,12.3,655.2,656.0
4914,12.3,655.2,656.0
4915,12.3,655.2,656.0
4916,12.2,655.2,656.0
4917,12.2,655.1,656.0
4918,12.2,655.1,656.0
4919,12.2,655.1,656.0
4920,12.2,655.1,656.0
4921,12.2,655.1,656.0
4922,12.2,655.1,656.0
4923,12.2,655.1,656.0
4924,12.2,655.1,656.0
4925,12.2,655.1,655.9
4926,12.2,655.1,655.9
4927,12.2,655.1,655.9
4928,12.2,655.1,655.9
4929,12.2,655.1,655.9
4930,12.2,655.1,655.9
4931,12.2,655.1,655.9
4932,12.2,655.1,655.9
4933,12.2,655.1,655.9
4934,12.2,655.1,655.9
4935,12.2,655.1,655.9
4936,12.2,655.1,655.9
4937,12.2,655.1,655.9
4938,12.2,655.1,655.9
4939,12.2,655.1,655.9
4940,12.2,655.1,655.9
4941,12.2,655.1,655.9
4942,12.2,655.1,655.9
4943,12.2,655.1,655.9
4944,12.2,655.1,655.9
4945,12.2,655.1,655.9
4946,12.2,655.1,655.9
4947,12.2,655.1,655.9
4948,12.2,655.1,655.9
4949,12.2,655.1,655.9
4950,12.2,655.1,655.9
4951,12.2,655.1,655.9
4952,12.2,655.1,655.9
4953,12.2,655.1,655.9
4954,12.2,655.1,655.9
4955,12.2,655.1,655.9
4956,12.2,655.1,655.9
4957,12.2,655.1,655.9
4958,12.2,655.1,655.9
4959,12.2,655.1,655.9
4960,12.2,655.1,655.9
4961,12.2,655.1,655.9
4962,12.2,655.1,655.9
4963,12.2,655.1,655.9
4964,12.2,655.1,655.9
4965,12.2,655.1,655.9
4966,12.2,655.1,655.9
4967,12.2,655.1,655.9
4968,12.2,655.1,655.8
4969,12.2,655.1,655.8
4970,12.2,655.1,655.8
4971,12.2,655.1,655.8
4972,12.2,655.1,655.8
4973,12.2,655.1,655.8
4974,12.2,655.1,655.8
4975,12.2,655.1,655.8
4976,12.2,655.1,655.8
4977,12.2,655.1,655.8
4978,12.2,655.1,655.8
4979,12.2,655.1,655.8
4980,12.2,655.1,655.8
4981,12.2,655.1,655.8
4982,12.2,655.1,655.8
4983,12.2,655.1,655.8
4984,12.2,655.1,655.8
4985,12.2,655.1,655.8
4986,12.2,655.1,655.8
4987,12.2,655.1,655.8
4988,12.2,655.1,655.8
4989,12.2,655.1,655.8
4990,12.2,655.1,655.8
4991,12.2,655.1,655.8
4992,12.2,655.1,655.8
4993,12.2,655.1,655.8
4994,12.2,655.1,655.8
4995,12.2,655.1,655.8
4996,12.2,655.1,655.8
4997,12.2,655.1,655.8
4998,12.2,655.1,655.8
4999,12.2,655.1,655.8
5000,12.2,655.1,655.8
