Time (s),Sample Temperature (K),Weight (mg)
19935,1047.32,0.759
19936,1047.35,0.759
19937,1047.38,0.759
19938,1047.42,0.759
19939,1047.45,0.759
19940,1047.48,0.759
19941,1047.52,0.759
19942,1047.55,0.758
19943,1047.59,0.758
19944,1047.62,0.758
19945,1047.65,0.758
19946,1047.69,0.758
19947,1047.72,0.758
19948,1047.76,0.758
19949,1047.78,0.758
19950,1047.82,0.758
19951,1047.85,0.758
19952,1047.89,0.758
19953,1047.92,0.758
19954,1047.95,0.758
19955,1047.99,0.758
19956,1048.02,0.758
19957,1048.05,0.758
19958,1048.09,0.758
19959,1048.12,0.758
19960,1048.15,0.758
19961,1048.19,0.758
19962,1048.22,0.758
19963,1048.25,0.758
19964,1048.29,0.758
19965,1048.32,0.758
19966,1048.35,0.758
19967,1048.39,0.758
19968,1048.42,0.758
19969,1048.46,0.758
19970,1048.48,0.758
19971,1048.52,0.758
19972,1048.55,0.758
19973,1048.59,0.758
19974,1048.62,0.758
19975,1048.65,0.758
19976,1048.69,0.758
19977,1048.72,0.758
19978,1048.75,0.758
19979,1048.79,0.758
19980,1048.82,0.758
19981,1048.86,0.758
19982,1048.89,0.758
19983,1048.92,0.758
19984,1048.95,0.758
19985,1048.99,0.758
19986,1049.02,0.758
19987,1049.05,0.758
19988,1049.08,0.758
19989,1049.11,0.758
19990,1049.14,0.758
19991,1049.18,0.758
19992,1049.22,0.758
19993,1049.25,0.758
19994,1049.28,0.758
19995,1049.32,0.758
19996,1049.35,0.758
19997,1049.39,0.758
19998,1049.42,0.758
19999,1049.45,0.758
20000,1049.49,0.758
20001,1049.52,0.758
20002,1049.55,0.758
20003,1049.58,0.758
20004,1049.62,0.758
20005,1049.65,0.758
20006,1049.68,0.758
20007,1049.72,0.758
20008,1049.75,0.757
20009,1049.79,0.757
20010,1049.82,0.757
20011,1049.85,0.757
20012,1049.89,0.757
20013,1049.92,0.757
20014,1049.95,0.757
20015,1049.98,0.757
20016,1050.02,0.757
20017,1050.06,0.757
20018,1050.08,0.757
20019,1050.12,0.757
20020,1050.15,0.757
20021,1050.19,0.757
20022,1050.22,0.757
20023,1050.25,0.757
20024,1050.29,0.757
20025,1050.32,0.757
20026,1050.36,0.757
20027,1050.38,0.757
20028,1050.41,0.757
20029,1050.45,0.757
20030,1050.49,0.757
20031,1050.51,0.757
20032,1050.55,0.757
20033,1050.59,0.757
20034,1050.63,0.757
20035,1050.65,0.757
20036,1050.68,0.757
20037,1050.72,0.757
20038,1050.76,0.757
20039,1050.79,0.757
20040,1050.82,0.757
20041,1050.86,0.757
20042,1050.89,0.757
20043,1050.92,0.757
20044,1050.95,0.757
20045,1050.99,0.757
20046,1051.02,0.757
20047,1051.06,0.757
20048,1051.09,0.757
20049,1051.12,0.756
20050,1051.15,0.756
20051,1051.19,0.756
20052,1051.22,0.756
20053,1051.25,0.756
20054,1051.29,0.756
20055,1051.32,0.756
20056,1051.35,0.756
20057,1051.38,0.756
20058,1051.41,0.756
20059,1051.44,0.756
20060,1051.48,0.756
20061,1051.52,0.756
20062,1051.55,0.756
20063,1051.59,0.756
20064,1051.61,0.757
20065,1051.65,0.757
20066,1051.68,0.757
20067,1051.71,0.757
20068,1051.75,0.756
20069,1051.78,0.756
20070,1051.82,0.756
20071,1051.85,0.756
20072,1051.88,0.756
20073,1051.92,0.756
20074,1051.95,0.756
20075,1051.98,0.756
20076,1052.02,0.756
20077,1052.05,0.756
20078,1052.09,0.756
20079,1052.12,0.756
20080,1052.16,0.756
20081,1052.19,0.756
20082,1052.21,0.756
20083,1052.25,0.756
20084,1052.29,0.756
20085,1052.32,0.756
20086,1052.35,0.756
20087,1052.38,0.756
20088,1052.42,0.756
20089,1052.45,0.756
20090,1052.48,0.756
20091,1052.52,0.756
20092,1052.55,0.756
20093,1052.58,0.756
20094,1052.62,0.756
20095,1052.66,0.756
20096,1052.68,0.756
20097,1052.71,0.756
20098,1052.75,0.756
20099,1052.79,0.756
20100,1052.82,0.756
20101,1052.85,0.756
20102,1052.89,0.756
20103,1052.92,0.756
20104,1052.95,0.756
20105,1052.98,0.756
20106,1053.02,0.756
20107,1053.06,0.756
20108,1053.09,0.756
20109,1053.11,0.756
20110,1053.14,0.756
20111,1053.18,0.756
20112,1053.22,0.756
20113,1053.25,0.756
20114,1053.29,0.756
20115,1053.32,0.756
20116,1053.35,0.756
20117,1053.39,0.756
20118,1053.42,0.756
20119,1053.45,0.756
20120,1053.48,0.756
20121,1053.51,0.756
20122,1053.55,0.756
20123,1053.58,0.756
20124,1053.61,0.756
20125,1053.65,0.756
20126,1053.69,0.756
20127,1053.72,0.756
20128,1053.75,0.756
20129,1053.79,0.756
20130,1053.82,0.756
20131,1053.85,0.756
20132,1053.88,0.756
20133,1053.92,0.756
20134,1053.95,0.756
20135,1053.99,0.755
20136,1054.02,0.755
20137,1054.05,0.755
20138,1054.09,0.755
20139,1054.12,0.755
20140,1054.15,0.755
20141,1054.18,0.755
20142,1054.22,0.755
20143,1054.25,0.755
20144,1054.29,0.755
20145,1054.31,0.755
20146,1054.36,0.755
20147,1054.39,0.755
20148,1054.42,0.755
20149,1054.45,0.755
20150,1054.49,0.755
20151,1054.52,0.755
20152,1054.56,0.755
20153,1054.58,0.755
20154,1054.62,0.755
20155,1054.65,0.755
20156,1054.68,0.755
20157,1054.72,0.755
20158,1054.75,0.755
20159,1054.78,0.755
20160,1054.82,0.755
20161,1054.85,0.755
20162,1054.88,0.755
20163,1054.92,0.755
20164,1054.95,0.755
20165,1054.99,0.755
20166,1055.02,0.755
20167,1055.04,0.755
20168,1055.08,0.755
20169,1055.12,0.755
20170,1055.16,0.755
20171,1055.18,0.755
20172,1055.22,0.755
20173,1055.25,0.755
20174,1055.29,0.755
20175,1055.32,0.755
20176,1055.36,0.755
20177,1055.39,0.755
20178,1055.42,0.755
20179,1055.45,0.755
20180,1055.49,0.755
20181,1055.52,0.755
20182,1055.55,0.755
20183,1055.58,0.755
20184,1055.61,0.755
20185,1055.65,0.755
20186,1055.68,0.755
20187,1055.71,0.755
20188,1055.75,0.755
20189,1055.78,0.755
20190,1055.81,0.755
20191,1055.85,0.755
20192,1055.88,0.755
20193,1055.91,0.755
20194,1055.95,0.755
20195,1055.99,0.755
20196,1056.01,0.755
20197,1056.05,0.755
20198,1056.09,0.755
20199,1056.11,0.755
20200,1056.15,0.755
20201,1056.19,0.754
20202,1056.22,0.754
20203,1056.25,0.754
20204,1056.29,0.754
20205,1056.32,0.754
20206,1056.35,0.754
20207,1056.39,0.754
20208,1056.42,0.754
20209,1056.45,0.754
20210,1056.49,0.754
20211,1056.52,0.754
20212,1056.55,0.754
20213,1056.59,0.754
20214,1056.62,0.754
20215,1056.65,0.754
20216,1056.68,0.754
20217,1056.72,0.754
20218,1056.76,0.754
20219,1056.78,0.754
20220,1056.82,0.754
20221,1056.86,0.754
20222,1056.88,0.754
20223,1056.92,0.754
20224,1056.95,0.754
20225,1056.98,0.754
20226,1057.02,0.754
20227,1057.05,0.754
20228,1057.08,0.754
20229,1057.12,0.754
20230,1057.16,0.754
20231,1057.19,0.754
20232,1057.22,0.754
20233,1057.25,0.754
20234,1057.28,0.754
20235,1057.32,0.754
20236,1057.35,0.754
20237,1057.39,0.754
20238,1057.42,0.754
20239,1057.45,0.754
20240,1057.48,0.754
20241,1057.52,0.754
20242,1057.55,0.754
20243,1057.58,0.754
20244,1057.62,0.754
20245,1057.65,0.754
20246,1057.68,0.754
20247,1057.71,0.754
20248,1057.75,0.754
20249,1057.79,0.754
20250,1057.82,0.754
20251,1057.85,0.754
20252,1057.88,0.754
20253,1057.92,0.754
20254,1057.96,0.754
20255,1057.99,0.754
20256,1058.02,0.754
20257,1058.05,0.754
20258,1058.09,0.754
20259,1058.12,0.754
20260,1058.15,0.754
20261,1058.18,0.754
20262,1058.22,0.754
20263,1058.25,0.754
20264,1058.28,0.754
20265,1058.31,0.754
20266,1058.35,0.753
20267,1058.39,0.753
20268,1058.42,0.753
20269,1058.45,0.753
20270,1058.48,0.753
20271,1058.51,0.753
20272,1058.55,0.753
20273,1058.59,0.753
20274,1058.62,0.753
20275,1058.66,0.753
20276,1058.69,0.753
20277,1058.72,0.753
20278,1058.76,0.753
20279,1058.79,0.753
20280,1058.81,0.753
20281,1058.85,0.753
20282,1058.89,0.753
20283,1058.92,0.753
20284,1058.95,0.753
20285,1058.99,0.753
20286,1059.02,0.753
20287,1059.05,0.753
20288,1059.09,0.753
20289,1059.11,0.753
20290,1059.15,0.753
20291,1059.19,0.753
20292,1059.22,0.753
20293,1059.25,0.753
20294,1059.29,0.753
20295,1059.32,0.753
20296,1059.35,0.753
20297,1059.39,0.753
20298,1059.42,0.753
20299,1059.45,0.753
20300,1059.48,0.753
20301,1059.51,0.753
20302,1059.55,0.753
20303,1059.59,0.753
20304,1059.62,0.753
20305,1059.66,0.753
20306,1059.69,0.753
20307,1059.71,0.753
20308,1059.74,0.753
20309,1059.78,0.753
20310,1059.82,0.753
20311,1059.85,0.753
20312,1059.88,0.753
20313,1059.91,0.753
20314,1059.94,0.753
20315,1059.98,0.753
20316,1060.02,0.753
20317,1060.05,0.753
20318,1060.08,0.753
20319,1060.12,0.753
20320,1060.15,0.753
20321,1060.18,0.753
20322,1060.22,0.753
20323,1060.26,0.753
20324,1060.28,0.753
20325,1060.31,0.753
20326,1060.35,0.753
20327,1060.38,0.753
20328,1060.42,0.753
20329,1060.45,0.753
20330,1060.48,0.753
20331,1060.52,0.753
20332,1060.55,0.753
20333,1060.58,0.753
20334,1060.62,0.753
20335,1060.65,0.753
20336,1060.68,0.753
20337,1060.72,0.753
20338,1060.76,0.753
20339,1060.78,0.753
20340,1060.82,0.752
20341,1060.85,0.752
20342,1060.88,0.752
20343,1060.92,0.752
20344,1060.95,0.752
20345,1060.99,0.752
20346,1061.02,0.752
20347,1061.05,0.752
20348,1061.09,0.752
20349,1061.12,0.752
20350,1061.15,0.752
20351,1061.19,0.752
20352,1061.22,0.752
20353,1061.25,0.752
20354,1061.29,0.752
20355,1061.32,0.752
20356,1061.35,0.752
20357,1061.38,0.752
20358,1061.42,0.752
20359,1061.45,0.752
20360,1061.49,0.752
20361,1061.52,0.752
20362,1061.55,0.752
20363,1061.58,0.752
20364,1061.62,0.752
20365,1061.66,0.752
20366,1061.68,0.752
20367,1061.71,0.752
20368,1061.74,0.752
20369,1061.78,0.752
20370,1061.82,0.752
20371,1061.86,0.752
20372,1061.89,0.752
20373,1061.92,0.752
20374,1061.96,0.752
20375,1061.99,0.752
20376,1062.02,0.752
20377,1062.05,0.752
20378,1062.08,0.752
20379,1062.12,0.752
20380,1062.15,0.752
20381,1062.19,0.752
20382,1062.21,0.752
20383,1062.25,0.752
20384,1062.29,0.752
20385,1062.32,0.751
20386,1062.35,0.751
20387,1062.39,0.751
20388,1062.42,0.751
20389,1062.45,0.751
20390,1062.49,0.751
20391,1062.52,0.751
20392,1062.54,0.751
20393,1062.59,0.751
20394,1062.62,0.751
20395,1062.65,0.751
20396,1062.68,0.751
20397,1062.72,0.751
20398,1062.75,0.751
20399,1062.79,0.751
20400,1062.82,0.751
20401,1062.85,0.751
20402,1062.89,0.751
20403,1062.92,0.751
20404,1062.95,0.751
20405,1062.99,0.751
20406,1063.02,0.751
20407,1063.05,0.751
20408,1063.09,0.751
20409,1063.12,0.751
20410,1063.15,0.751
20411,1063.19,0.751
20412,1063.22,0.751
20413,1063.25,0.751
20414,1063.28,0.751
20415,1063.32,0.751
20416,1063.35,0.751
20417,1063.38,0.751
20418,1063.42,0.751
20419,1063.46,0.751
20420,1063.48,0.751
20421,1063.51,0.751
20422,1063.55,0.751
20423,1063.59,0.751
20424,1063.62,0.751
20425,1063.65,0.751
20426,1063.69,0.751
20427,1063.72,0.751
20428,1063.76,0.751
20429,1063.79,0.751
20430,1063.82,0.751
20431,1063.86,0.751
20432,1063.89,0.751
20433,1063.92,0.751
20434,1063.95,0.751
20435,1063.98,0.751
20436,1064.01,0.751
20437,1064.05,0.751
20438,1064.08,0.751
20439,1064.12,0.751
20440,1064.15,0.751
20441,1064.18,0.751
20442,1064.21,0.751
20443,1064.25,0.751
20444,1064.29,0.751
20445,1064.32,0.751
20446,1064.35,0.751
20447,1064.39,0.751
20448,1064.42,0.751
20449,1064.45,0.751
20450,1064.48,0.751
20451,1064.53,0.751
20452,1064.56,0.751
20453,1064.58,0.751
20454,1064.62,0.751
20455,1064.65,0.751
20456,1064.68,0.751
20457,1064.72,0.751
20458,1064.75,0.751
20459,1064.78,0.751
20460,1064.82,0.751
20461,1064.85,0.751
20462,1064.89,0.751
20463,1064.92,0.751
20464,1064.95,0.751
20465,1064.99,0.751
20466,1065.02,0.751
20467,1065.05,0.751
20468,1065.09,0.751
20469,1065.11,0.750
20470,1065.15,0.750
20471,1065.19,0.750
20472,1065.22,0.750
20473,1065.25,0.750
20474,1065.29,0.750
20475,1065.32,0.750
20476,1065.35,0.750
20477,1065.39,0.750
20478,1065.42,0.750
20479,1065.45,0.750
20480,1065.49,0.750
20481,1065.52,0.750
20482,1065.55,0.750
20483,1065.59,0.750
20484,1065.62,0.750
20485,1065.65,0.750
20486,1065.69,0.750
20487,1065.72,0.750
20488,1065.75,0.750
20489,1065.79,0.750
20490,1065.82,0.750
20491,1065.85,0.750
20492,1065.88,0.750
20493,1065.92,0.750
20494,1065.95,0.750
20495,1065.99,0.750
20496,1066.02,0.750
20497,1066.05,0.750
20498,1066.08,0.750
20499,1066.12,0.750
20500,1066.15,0.750
20501,1066.18,0.750
20502,1066.21,0.750
20503,1066.25,0.750
20504,1066.28,0.750
20505,1066.31,0.750
20506,1066.34,0.750
20507,1066.39,0.750
20508,1066.43,0.750
20509,1066.46,0.750
20510,1066.48,0.750
20511,1066.52,0.750
20512,1066.55,0.750
20513,1066.59,0.750
20514,1066.62,0.750
20515,1066.65,0.750
20516,1066.68,0.750
20517,1066.72,0.750
20518,1066.75,0.750
20519,1066.78,0.750
20520,1066.82,0.750
20521,1066.86,0.750
20522,1066.88,0.750
20523,1066.92,0.750
20524,1066.95,0.750
20525,1066.99,0.750
20526,1067.02,0.750
20527,1067.05,0.750
20528,1067.09,0.750
20529,1067.12,0.750
20530,1067.15,0.750
20531,1067.18,0.750
20532,1067.22,0.750
20533,1067.25,0.750
20534,1067.28,0.750
20535,1067.32,0.750
20536,1067.35,0.750
20537,1067.38,0.750
20538,1067.42,0.750
20539,1067.45,0.750
20540,1067.49,0.750
20541,1067.52,0.749
20542,1067.56,0.749
20543,1067.58,0.750
20544,1067.62,0.750
20545,1067.66,0.749
20546,1067.69,0.749
20547,1067.72,0.749
20548,1067.75,0.749
20549,1067.79,0.749
20550,1067.82,0.749
20551,1067.85,0.749
20552,1067.89,0.749
20553,1067.92,0.749
20554,1067.95,0.749
20555,1067.98,0.749
20556,1068.02,0.749
20557,1068.05,0.749
20558,1068.09,0.749
20559,1068.12,0.749
20560,1068.15,0.749
20561,1068.18,0.749
20562,1068.22,0.749
20563,1068.25,0.749
20564,1068.28,0.749
20565,1068.31,0.749
20566,1068.34,0.749
20567,1068.39,0.749
20568,1068.42,0.749
20569,1068.45,0.749
20570,1068.48,0.749
20571,1068.52,0.749
20572,1068.56,0.749
20573,1068.59,0.749
20574,1068.61,0.749
20575,1068.65,0.749
20576,1068.69,0.749
20577,1068.72,0.749
20578,1068.75,0.749
20579,1068.79,0.749
20580,1068.81,0.749
20581,1068.85,0.749
20582,1068.88,0.749
20583,1068.92,0.749
20584,1068.95,0.749
20585,1068.98,0.749
20586,1069.01,0.749
20587,1069.06,0.749
20588,1069.09,0.749
20589,1069.11,0.749
20590,1069.15,0.749
20591,1069.19,0.749
20592,1069.22,0.749
20593,1069.25,0.749
20594,1069.29,0.749
20595,1069.32,0.748
20596,1069.35,0.748
20597,1069.39,0.749
20598,1069.42,0.749
20599,1069.45,0.748
20600,1069.49,0.748
20601,1069.52,0.748
20602,1069.55,0.748
20603,1069.59,0.748
20604,1069.62,0.748
20605,1069.65,0.748
20606,1069.69,0.748
20607,1069.72,0.748
20608,1069.75,0.748
20609,1069.78,0.748
20610,1069.82,0.748
20611,1069.86,0.748
20612,1069.89,0.748
20613,1069.92,0.748
20614,1069.95,0.748
20615,1069.99,0.748
20616,1070.02,0.748
20617,1070.05,0.748
20618,1070.08,0.748
20619,1070.12,0.748
20620,1070.15,0.748
20621,1070.19,0.748
20622,1070.22,0.748
20623,1070.25,0.748
20624,1070.28,0.748
20625,1070.32,0.748
20626,1070.35,0.748
20627,1070.38,0.748
20628,1070.41,0.748
20629,1070.45,0.748
20630,1070.48,0.748
20631,1070.51,0.748
20632,1070.55,0.748
20633,1070.58,0.748
20634,1070.62,0.748
20635,1070.65,0.748
20636,1070.68,0.748
20637,1070.72,0.748
20638,1070.75,0.748
20639,1070.78,0.748
20640,1070.82,0.748
20641,1070.85,0.748
20642,1070.88,0.748
20643,1070.92,0.748
20644,1070.95,0.748
20645,1070.98,0.748
20646,1071.02,0.748
20647,1071.05,0.748
20648,1071.08,0.748
20649,1071.12,0.748
20650,1071.15,0.748
20651,1071.18,0.748
20652,1071.22,0.748
20653,1071.26,0.748
20654,1071.28,0.748
20655,1071.32,0.748
20656,1071.36,0.748
20657,1071.39,0.748
20658,1071.42,0.748
20659,1071.45,0.748
20660,1071.49,0.748
20661,1071.52,0.748
20662,1071.55,0.748
20663,1071.58,0.748
20664,1071.62,0.748
20665,1071.65,0.747
20666,1071.68,0.747
20667,1071.72,0.747
20668,1071.76,0.747
20669,1071.78,0.747
20670,1071.82,0.747
20671,1071.86,0.748
20672,1071.89,0.748
20673,1071.92,0.748
20674,1071.95,0.748
20675,1071.98,0.748
20676,1072.02,0.748
20677,1072.05,0.748
20678,1072.08,0.748
20679,1072.12,0.748
20680,1072.15,0.748
20681,1072.19,0.747
20682,1072.22,0.747
20683,1072.25,0.747
20684,1072.28,0.747
20685,1072.32,0.747
20686,1072.35,0.747
20687,1072.38,0.747
20688,1072.42,0.747
20689,1072.45,0.747
20690,1072.48,0.747
20691,1072.51,0.747
20692,1072.55,0.747
20693,1072.58,0.747
20694,1072.61,0.747
20695,1072.65,0.747
20696,1072.68,0.747
20697,1072.71,0.747
20698,1072.75,0.747
20699,1072.78,0.747
20700,1072.82,0.747
20701,1072.86,0.747
20702,1072.89,0.747
20703,1072.91,0.747
20704,1072.95,0.747
20705,1072.99,0.747
20706,1073.02,0.747
20707,1073.06,0.747
20708,1073.09,0.747
20709,1073.12,0.747
20710,1073.15,0.747
20711,1073.19,0.747
20712,1073.22,0.747
20713,1073.25,0.747
20714,1073.29,0.747
20715,1073.32,0.747
20716,1073.35,0.747
20717,1073.39,0.747
20718,1073.42,0.747
20719,1073.46,0.747
20720,1073.49,0.747
20721,1073.52,0.747
20722,1073.56,0.746
20723,1073.58,0.746
20724,1073.62,0.746
20725,1073.65,0.746
20726,1073.69,0.746
20727,1073.72,0.746
20728,1073.75,0.746
20729,1073.79,0.746
20730,1073.82,0.746
20731,1073.85,0.746
20732,1073.89,0.746
20733,1073.92,0.747
20734,1073.95,0.747
20735,1073.98,0.747
20736,1074.02,0.746
20737,1074.06,0.746
20738,1074.09,0.746
20739,1074.12,0.746
20740,1074.15,0.746
20741,1074.18,0.746
20742,1074.22,0.746
20743,1074.26,0.746
20744,1074.29,0.746
20745,1074.32,0.746
20746,1074.36,0.746
20747,1074.38,0.746
20748,1074.42,0.746
20749,1074.45,0.746
20750,1074.49,0.746
20751,1074.52,0.746
20752,1074.55,0.746
20753,1074.59,0.746
20754,1074.62,0.746
20755,1074.65,0.746
20756,1074.68,0.746
20757,1074.71,0.746
20758,1074.75,0.746
20759,1074.78,0.746
20760,1074.81,0.746
20761,1074.85,0.746
20762,1074.89,0.746
20763,1074.92,0.746
20764,1074.95,0.746
20765,1074.98,0.746
20766,1075.02,0.746
20767,1075.05,0.746
20768,1075.08,0.746
20769,1075.12,0.746
20770,1075.15,0.746
20771,1075.18,0.746
20772,1075.22,0.746
20773,1075.25,0.746
20774,1075.28,0.746
20775,1075.32,0.746
20776,1075.35,0.746
20777,1075.39,0.746
20778,1075.42,0.746
20779,1075.45,0.746
20780,1075.49,0.746
20781,1075.52,0.746
20782,1075.55,0.746
20783,1075.59,0.746
20784,1075.62,0.746
20785,1075.65,0.746
20786,1075.69,0.745
20787,1075.72,0.745
20788,1075.75,0.745
20789,1075.78,0.745
20790,1075.82,0.745
20791,1075.85,0.745
20792,1075.89,0.745
20793,1075.92,0.745
20794,1075.95,0.745
20795,1075.99,0.745
20796,1076.02,0.745
20797,1076.05,0.745
20798,1076.09,0.745
20799,1076.12,0.745
20800,1076.15,0.745
20801,1076.18,0.745
20802,1076.22,0.745
20803,1076.26,0.745
20804,1076.29,0.745
20805,1076.32,0.745
20806,1076.36,0.745
20807,1076.39,0.745
20808,1076.42,0.745
20809,1076.45,0.745
20810,1076.49,0.745
20811,1076.52,0.745
20812,1076.55,0.745
20813,1076.58,0.745
20814,1076.62,0.745
20815,1076.65,0.745
20816,1076.69,0.745
20817,1076.72,0.745
20818,1076.74,0.745
20819,1076.77,0.745
20820,1076.82,0.745
20821,1076.86,0.745
20822,1076.89,0.745
20823,1076.92,0.745
20824,1076.94,0.745
20825,1076.98,0.745
20826,1077.02,0.745
20827,1077.05,0.745
20828,1077.08,0.745
20829,1077.12,0.745
20830,1077.15,0.745
20831,1077.19,0.745
20832,1077.22,0.745
20833,1077.25,0.745
20834,1077.29,0.745
20835,1077.32,0.745
20836,1077.35,0.745
20837,1077.39,0.745
20838,1077.42,0.745
20839,1077.45,0.745
20840,1077.49,0.745
20841,1077.52,0.745
20842,1077.55,0.745
20843,1077.58,0.745
20844,1077.62,0.744
20845,1077.65,0.744
20846,1077.69,0.744
20847,1077.72,0.744
20848,1077.75,0.744
20849,1077.78,0.744
20850,1077.82,0.744
20851,1077.86,0.744
20852,1077.88,0.744
20853,1077.92,0.744
20854,1077.96,0.744
20855,1077.99,0.744
20856,1078.01,0.744
20857,1078.05,0.744
20858,1078.09,0.744
20859,1078.12,0.744
20860,1078.15,0.744
20861,1078.18,0.744
20862,1078.22,0.744
20863,1078.25,0.744
20864,1078.29,0.744
20865,1078.32,0.744
20866,1078.36,0.744
20867,1078.39,0.744
20868,1078.42,0.744
20869,1078.45,0.744
20870,1078.49,0.744
20871,1078.52,0.744
20872,1078.56,0.744
20873,1078.59,0.744
20874,1078.62,0.744
20875,1078.65,0.744
20876,1078.68,0.744
20877,1078.71,0.744
20878,1078.75,0.744
20879,1078.79,0.744
20880,1078.82,0.744
20881,1078.85,0.744
20882,1078.88,0.744
20883,1078.92,0.744
20884,1078.95,0.744
20885,1078.98,0.744
20886,1079.01,0.744
20887,1079.05,0.744
20888,1079.09,0.744
20889,1079.12,0.744
20890,1079.15,0.744
20891,1079.18,0.744
20892,1079.22,0.744
20893,1079.25,0.744
20894,1079.28,0.744
20895,1079.32,0.744
20896,1079.35,0.744
20897,1079.38,0.744
20898,1079.42,0.744
20899,1079.45,0.744
20900,1079.48,0.744
20901,1079.52,0.744
20902,1079.55,0.744
20903,1079.59,0.744
20904,1079.61,0.744
20905,1079.65,0.744
20906,1079.68,0.743
20907,1079.72,0.743
20908,1079.75,0.743
20909,1079.79,0.743
20910,1079.82,0.743
20911,1079.85,0.743
20912,1079.88,0.743
20913,1079.92,0.743
